chrom	start	end	chrom2	start2	end2	count	resolution
chr7	26990000	27000000	chr7	27510000	27520000	1	10000
chr7	26990000	27000000	chr7	27520000	27530000	1	10000
chr7	26990000	27000000	chr7	27530000	27540000	1	10000
chr7	26990000	27000000	chr7	27540000	27550000	1	10000
chr7	26990000	27000000	chr7	27550000	27560000	1	10000
chr7	26990000	27000000	chr7	27560000	27570000	1	10000
chr7	26990000	27000000	chr7	27570000	27580000	1	10000
chr7	26990000	27000000	chr7	27580000	27590000	1	10000
chr7	26990000	27000000	chr7	27590000	27600000	1	10000
chr7	26990000	27000000	chr7	27600000	27610000	1	10000
chr7	26990000	27000000	chr7	27610000	27620000	1	10000
chr7	26990000	27000000	chr7	27620000	27630000	1	10000
chr7	26990000	27000000	chr7	27630000	27640000	1	10000
chr7	26990000	27000000	chr7	27640000	27650000	1	10000
chr7	26990000	27000000	chr7	27650000	27660000	1	10000
chr7	26990000	27000000	chr7	27660000	27670000	1	10000
chr7	26990000	27000000	chr7	27710000	27720000	1	10000
chr7	26990000	27000000	chr7	27770000	27780000	1	10000
chr7	27000000	27010000	chr7	27000000	27010000	897	10000
chr7	27000000	27010000	chr7	27010000	27020000	213	10000
chr7	27000000	27010000	chr7	27020000	27030000	164	10000
chr7	27000000	27010000	chr7	27030000	27040000	106	10000
chr7	27000000	27010000	chr7	27040000	27050000	68	10000
chr7	27000000	27010000	chr7	27050000	27060000	53	10000
chr7	27000000	27010000	chr7	27060000	27070000	36	10000
chr7	27000000	27010000	chr7	27070000	27080000	33	10000
chr7	27000000	27010000	chr7	27080000	27090000	30	10000
chr7	27000000	27010000	chr7	27090000	27100000	8	10000
chr7	27000000	27010000	chr7	27100000	27110000	7	10000
chr7	27000000	27010000	chr7	27110000	27120000	8	10000
chr7	27000000	27010000	chr7	27120000	27130000	7	10000
chr7	27000000	27010000	chr7	27130000	27140000	5	10000
chr7	27000000	27010000	chr7	27140000	27150000	5	10000
chr7	27000000	27010000	chr7	27150000	27160000	4	10000
chr7	27000000	27010000	chr7	27160000	27170000	4	10000
chr7	27000000	27010000	chr7	27170000	27180000	4	10000
chr7	27000000	27010000	chr7	27180000	27190000	4	10000
chr7	27000000	27010000	chr7	27190000	27200000	3	10000
chr7	27000000	27010000	chr7	27200000	27210000	3	10000
chr7	27000000	27010000	chr7	27210000	27220000	3	10000
chr7	27000000	27010000	chr7	27220000	27230000	3	10000
chr7	27000000	27010000	chr7	27230000	27240000	3	10000
chr7	27000000	27010000	chr7	27240000	27250000	3	10000
chr7	27000000	27010000	chr7	27250000	27260000	3	10000
chr7	27000000	27010000	chr7	27260000	27270000	3	10000
chr7	27000000	27010000	chr7	27270000	27280000	2	10000
chr7	27000000	27010000	chr7	27280000	27290000	2	10000
chr7	27000000	27010000	chr7	27290000	27300000	2	10000
chr7	27000000	27010000	chr7	27300000	27310000	1	10000
chr7	27000000	27010000	chr7	27310000	27320000	1	10000
chr7	27000000	27010000	chr7	27320000	27330000	2	10000
chr7	27000000	27010000	chr7	27330000	27340000	1	10000
chr7	27000000	27010000	chr7	27340000	27350000	2	10000
chr7	27000000	27010000	chr7	27350000	27360000	2	10000
chr7	27000000	27010000	chr7	27360000	27370000	1	10000
chr7	27000000	27010000	chr7	27370000	27380000	1	10000
chr7	27000000	27010000	chr7	27380000	27390000	1	10000
chr7	27000000	27010000	chr7	27390000	27400000	1	10000
chr7	27000000	27010000	chr7	27400000	27410000	1	10000
chr7	27000000	27010000	chr7	27410000	27420000	1	10000
chr7	27000000	27010000	chr7	27420000	27430000	1	10000
chr7	27000000	27010000	chr7	27430000	27440000	1	10000
chr7	27000000	27010000	chr7	27440000	27450000	1	10000
chr7	27000000	27010000	chr7	27450000	27460000	1	10000
chr7	27000000	27010000	chr7	27460000	27470000	1	10000
chr7	27000000	27010000	chr7	27470000	27480000	1	10000
chr7	27000000	27010000	chr7	27480000	27490000	1	10000
chr7	27000000	27010000	chr7	27490000	27500000	1	10000
chr7	27000000	27010000	chr7	27500000	27510000	1	10000
chr7	27000000	27010000	chr7	27510000	27520000	1	10000
chr7	27000000	27010000	chr7	27520000	27530000	1	10000
chr7	27000000	27010000	chr7	27530000	27540000	1	10000
chr7	27000000	27010000	chr7	27540000	27550000	1	10000
chr7	27000000	27010000	chr7	27550000	27560000	1	10000
chr7	27000000	27010000	chr7	27560000	27570000	1	10000
chr7	27000000	27010000	chr7	27570000	27580000	1	10000
chr7	27000000	27010000	chr7	27580000	27590000	1	10000
chr7	27000000	27010000	chr7	27590000	27600000	1	10000
chr7	27000000	27010000	chr7	27600000	27610000	1	10000
chr7	27000000	27010000	chr7	27610000	27620000	1	10000
chr7	27000000	27010000	chr7	27620000	27630000	1	10000
chr7	27000000	27010000	chr7	27630000	27640000	1	10000
chr7	27000000	27010000	chr7	27640000	27650000	1	10000
chr7	27000000	27010000	chr7	27650000	27660000	1	10000
chr7	27000000	27010000	chr7	27660000	27670000	1	10000
chr7	27000000	27010000	chr7	27690000	27700000	1	10000
chr7	27000000	27010000	chr7	27700000	27710000	1	10000
chr7	27000000	27010000	chr7	27710000	27720000	1	10000
chr7	27000000	27010000	chr7	27740000	27750000	1	10000
chr7	27000000	27010000	chr7	27760000	27770000	1	10000
chr7	27010000	27020000	chr7	27010000	27020000	760	10000
chr7	27010000	27020000	chr7	27020000	27030000	233	10000
chr7	27010000	27020000	chr7	27030000	27040000	152	10000
chr7	27010000	27020000	chr7	27040000	27050000	106	10000
chr7	27010000	27020000	chr7	27050000	27060000	73	10000
chr7	27010000	27020000	chr7	27060000	27070000	50	10000
chr7	27010000	27020000	chr7	27070000	27080000	41	10000
chr7	27010000	27020000	chr7	27080000	27090000	34	10000
chr7	27010000	27020000	chr7	27090000	27100000	11	10000
chr7	27010000	27020000	chr7	27100000	27110000	10	10000
chr7	27010000	27020000	chr7	27110000	27120000	8	10000
chr7	27010000	27020000	chr7	27120000	27130000	8	10000
chr7	27010000	27020000	chr7	27130000	27140000	6	10000
chr7	27010000	27020000	chr7	27140000	27150000	7	10000
chr7	27010000	27020000	chr7	27150000	27160000	5	10000
chr7	27010000	27020000	chr7	27160000	27170000	5	10000
chr7	27010000	27020000	chr7	27170000	27180000	4	10000
chr7	27010000	27020000	chr7	27180000	27190000	3	10000
chr7	27010000	27020000	chr7	27190000	27200000	4	10000
chr7	27010000	27020000	chr7	27200000	27210000	4	10000
chr7	27010000	27020000	chr7	27210000	27220000	3	10000
chr7	27010000	27020000	chr7	27220000	27230000	3	10000
chr7	27010000	27020000	chr7	27230000	27240000	3	10000
chr7	27010000	27020000	chr7	27240000	27250000	3	10000
chr7	27010000	27020000	chr7	27250000	27260000	3	10000
chr7	27010000	27020000	chr7	27260000	27270000	2	10000
chr7	27010000	27020000	chr7	27270000	27280000	2	10000
chr7	27010000	27020000	chr7	27280000	27290000	2	10000
chr7	27010000	27020000	chr7	27290000	27300000	2	10000
chr7	27010000	27020000	chr7	27300000	27310000	2	10000
chr7	27010000	27020000	chr7	27310000	27320000	2	10000
chr7	27010000	27020000	chr7	27320000	27330000	2	10000
chr7	27010000	27020000	chr7	27330000	27340000	1	10000
chr7	27010000	27020000	chr7	27340000	27350000	1	10000
chr7	27010000	27020000	chr7	27350000	27360000	2	10000
chr7	27010000	27020000	chr7	27360000	27370000	1	10000
chr7	27010000	27020000	chr7	27370000	27380000	2	10000
chr7	27010000	27020000	chr7	27380000	27390000	1	10000
chr7	27010000	27020000	chr7	27390000	27400000	1	10000
chr7	27010000	27020000	chr7	27400000	27410000	1	10000
chr7	27010000	27020000	chr7	27410000	27420000	1	10000
chr7	27010000	27020000	chr7	27420000	27430000	1	10000
chr7	27010000	27020000	chr7	27430000	27440000	1	10000
chr7	27010000	27020000	chr7	27440000	27450000	1	10000
chr7	27010000	27020000	chr7	27450000	27460000	1	10000
chr7	27010000	27020000	chr7	27460000	27470000	1	10000
chr7	27010000	27020000	chr7	27470000	27480000	1	10000
chr7	27010000	27020000	chr7	27480000	27490000	1	10000
chr7	27010000	27020000	chr7	27490000	27500000	1	10000
chr7	27010000	27020000	chr7	27500000	27510000	1	10000
chr7	27010000	27020000	chr7	27510000	27520000	1	10000
chr7	27010000	27020000	chr7	27520000	27530000	1	10000
chr7	27010000	27020000	chr7	27530000	27540000	1	10000
chr7	27010000	27020000	chr7	27540000	27550000	1	10000
chr7	27010000	27020000	chr7	27550000	27560000	1	10000
chr7	27010000	27020000	chr7	27560000	27570000	1	10000
chr7	27010000	27020000	chr7	27570000	27580000	1	10000
chr7	27010000	27020000	chr7	27580000	27590000	1	10000
chr7	27010000	27020000	chr7	27590000	27600000	1	10000
chr7	27010000	27020000	chr7	27600000	27610000	1	10000
chr7	27010000	27020000	chr7	27610000	27620000	1	10000
chr7	27010000	27020000	chr7	27620000	27630000	1	10000
chr7	27010000	27020000	chr7	27630000	27640000	1	10000
chr7	27010000	27020000	chr7	27640000	27650000	1	10000
chr7	27010000	27020000	chr7	27650000	27660000	1	10000
chr7	27010000	27020000	chr7	27660000	27670000	1	10000
chr7	27010000	27020000	chr7	27670000	27680000	1	10000
chr7	27010000	27020000	chr7	27680000	27690000	1	10000
chr7	27010000	27020000	chr7	27690000	27700000	1	10000
chr7	27010000	27020000	chr7	27700000	27710000	1	10000
chr7	27010000	27020000	chr7	27710000	27720000	1	10000
chr7	27020000	27030000	chr7	27020000	27030000	837	10000
chr7	27020000	27030000	chr7	27030000	27040000	253	10000
chr7	27020000	27030000	chr7	27040000	27050000	170	10000
chr7	27020000	27030000	chr7	27050000	27060000	92	10000
chr7	27020000	27030000	chr7	27060000	27070000	64	10000
chr7	27020000	27030000	chr7	27070000	27080000	58	10000
chr7	27020000	27030000	chr7	27080000	27090000	39	10000
chr7	27020000	27030000	chr7	27090000	27100000	12	10000
chr7	27020000	27030000	chr7	27100000	27110000	10	10000
chr7	27020000	27030000	chr7	27110000	27120000	8	10000
chr7	27020000	27030000	chr7	27120000	27130000	9	10000
chr7	27020000	27030000	chr7	27130000	27140000	6	10000
chr7	27020000	27030000	chr7	27140000	27150000	7	10000
chr7	27020000	27030000	chr7	27150000	27160000	5	10000
chr7	27020000	27030000	chr7	27160000	27170000	4	10000
chr7	27020000	27030000	chr7	27170000	27180000	4	10000
chr7	27020000	27030000	chr7	27180000	27190000	3	10000
chr7	27020000	27030000	chr7	27190000	27200000	4	10000
chr7	27020000	27030000	chr7	27200000	27210000	3	10000
chr7	27020000	27030000	chr7	27210000	27220000	3	10000
chr7	27020000	27030000	chr7	27220000	27230000	3	10000
chr7	27020000	27030000	chr7	27230000	27240000	3	10000
chr7	27020000	27030000	chr7	27240000	27250000	3	10000
chr7	27020000	27030000	chr7	27250000	27260000	2	10000
chr7	27020000	27030000	chr7	27260000	27270000	2	10000
chr7	27020000	27030000	chr7	27270000	27280000	2	10000
chr7	27020000	27030000	chr7	27280000	27290000	2	10000
chr7	27020000	27030000	chr7	27290000	27300000	2	10000
chr7	27020000	27030000	chr7	27300000	27310000	2	10000
chr7	27020000	27030000	chr7	27310000	27320000	2	10000
chr7	27020000	27030000	chr7	27320000	27330000	2	10000
chr7	27020000	27030000	chr7	27330000	27340000	2	10000
chr7	27020000	27030000	chr7	27340000	27350000	2	10000
chr7	27020000	27030000	chr7	27350000	27360000	1	10000
chr7	27020000	27030000	chr7	27360000	27370000	2	10000
chr7	27020000	27030000	chr7	27370000	27380000	1	10000
chr7	27020000	27030000	chr7	27380000	27390000	1	10000
chr7	27020000	27030000	chr7	27390000	27400000	1	10000
chr7	27020000	27030000	chr7	27400000	27410000	1	10000
chr7	27020000	27030000	chr7	27410000	27420000	1	10000
chr7	27020000	27030000	chr7	27420000	27430000	1	10000
chr7	27020000	27030000	chr7	27430000	27440000	1	10000
chr7	27020000	27030000	chr7	27440000	27450000	1	10000
chr7	27020000	27030000	chr7	27450000	27460000	1	10000
chr7	27020000	27030000	chr7	27460000	27470000	1	10000
chr7	27020000	27030000	chr7	27470000	27480000	1	10000
chr7	27020000	27030000	chr7	27480000	27490000	1	10000
chr7	27020000	27030000	chr7	27490000	27500000	1	10000
chr7	27020000	27030000	chr7	27500000	27510000	1	10000
chr7	27020000	27030000	chr7	27510000	27520000	1	10000
chr7	27020000	27030000	chr7	27520000	27530000	1	10000
chr7	27020000	27030000	chr7	27530000	27540000	1	10000
chr7	27020000	27030000	chr7	27540000	27550000	1	10000
chr7	27020000	27030000	chr7	27550000	27560000	1	10000
chr7	27020000	27030000	chr7	27560000	27570000	1	10000
chr7	27020000	27030000	chr7	27570000	27580000	1	10000
chr7	27020000	27030000	chr7	27580000	27590000	1	10000
chr7	27020000	27030000	chr7	27590000	27600000	1	10000
chr7	27020000	27030000	chr7	27600000	27610000	1	10000
chr7	27020000	27030000	chr7	27610000	27620000	1	10000
chr7	27020000	27030000	chr7	27620000	27630000	1	10000
chr7	27020000	27030000	chr7	27630000	27640000	1	10000
chr7	27020000	27030000	chr7	27650000	27660000	1	10000
chr7	27020000	27030000	chr7	27670000	27680000	1	10000
chr7	27020000	27030000	chr7	27680000	27690000	1	10000
chr7	27020000	27030000	chr7	27690000	27700000	1	10000
chr7	27020000	27030000	chr7	27710000	27720000	1	10000
chr7	27020000	27030000	chr7	27760000	27770000	1	10000
chr7	27030000	27040000	chr7	27030000	27040000	660	10000
chr7	27030000	27040000	chr7	27040000	27050000	239	10000
chr7	27030000	27040000	chr7	27050000	27060000	156	10000
chr7	27030000	27040000	chr7	27060000	27070000	102	10000
chr7	27030000	27040000	chr7	27070000	27080000	72	10000
chr7	27030000	27040000	chr7	27080000	27090000	57	10000
chr7	27030000	27040000	chr7	27090000	27100000	19	10000
chr7	27030000	27040000	chr7	27100000	27110000	12	10000
chr7	27030000	27040000	chr7	27110000	27120000	9	10000
chr7	27030000	27040000	chr7	27120000	27130000	11	10000
chr7	27030000	27040000	chr7	27130000	27140000	9	10000
chr7	27030000	27040000	chr7	27140000	27150000	6	10000
chr7	27030000	27040000	chr7	27150000	27160000	5	10000
chr7	27030000	27040000	chr7	27160000	27170000	6	10000
chr7	27030000	27040000	chr7	27170000	27180000	5	10000
chr7	27030000	27040000	chr7	27180000	27190000	5	10000
chr7	27030000	27040000	chr7	27190000	27200000	5	10000
chr7	27030000	27040000	chr7	27200000	27210000	4	10000
chr7	27030000	27040000	chr7	27210000	27220000	4	10000
chr7	27030000	27040000	chr7	27220000	27230000	4	10000
chr7	27030000	27040000	chr7	27230000	27240000	4	10000
chr7	27030000	27040000	chr7	27240000	27250000	3	10000
chr7	27030000	27040000	chr7	27250000	27260000	3	10000
chr7	27030000	27040000	chr7	27260000	27270000	2	10000
chr7	27030000	27040000	chr7	27270000	27280000	2	10000
chr7	27030000	27040000	chr7	27280000	27290000	2	10000
chr7	27030000	27040000	chr7	27290000	27300000	2	10000
chr7	27030000	27040000	chr7	27300000	27310000	2	10000
chr7	27030000	27040000	chr7	27310000	27320000	2	10000
chr7	27030000	27040000	chr7	27320000	27330000	2	10000
chr7	27030000	27040000	chr7	27330000	27340000	2	10000
chr7	27030000	27040000	chr7	27340000	27350000	2	10000
chr7	27030000	27040000	chr7	27350000	27360000	1	10000
chr7	27030000	27040000	chr7	27360000	27370000	1	10000
chr7	27030000	27040000	chr7	27370000	27380000	2	10000
chr7	27030000	27040000	chr7	27380000	27390000	1	10000
chr7	27030000	27040000	chr7	27390000	27400000	1	10000
chr7	27030000	27040000	chr7	27400000	27410000	1	10000
chr7	27030000	27040000	chr7	27410000	27420000	1	10000
chr7	27030000	27040000	chr7	27420000	27430000	1	10000
chr7	27030000	27040000	chr7	27430000	27440000	1	10000
chr7	27030000	27040000	chr7	27440000	27450000	1	10000
chr7	27030000	27040000	chr7	27450000	27460000	1	10000
chr7	27030000	27040000	chr7	27460000	27470000	1	10000
chr7	27030000	27040000	chr7	27470000	27480000	1	10000
chr7	27030000	27040000	chr7	27480000	27490000	1	10000
chr7	27030000	27040000	chr7	27490000	27500000	1	10000
chr7	27030000	27040000	chr7	27500000	27510000	1	10000
chr7	27030000	27040000	chr7	27510000	27520000	1	10000
chr7	27030000	27040000	chr7	27520000	27530000	1	10000
chr7	27030000	27040000	chr7	27530000	27540000	1	10000
chr7	27030000	27040000	chr7	27540000	27550000	1	10000
chr7	27030000	27040000	chr7	27550000	27560000	1	10000
chr7	27030000	27040000	chr7	27560000	27570000	1	10000
chr7	27030000	27040000	chr7	27570000	27580000	1	10000
chr7	27030000	27040000	chr7	27580000	27590000	1	10000
chr7	27030000	27040000	chr7	27590000	27600000	1	10000
chr7	27030000	27040000	chr7	27600000	27610000	1	10000
chr7	27030000	27040000	chr7	27610000	27620000	1	10000
chr7	27030000	27040000	chr7	27620000	27630000	1	10000
chr7	27030000	27040000	chr7	27630000	27640000	1	10000
chr7	27030000	27040000	chr7	27640000	27650000	1	10000
chr7	27030000	27040000	chr7	27650000	27660000	1	10000
chr7	27030000	27040000	chr7	27660000	27670000	1	10000
chr7	27030000	27040000	chr7	27670000	27680000	1	10000
chr7	27030000	27040000	chr7	27680000	27690000	1	10000
chr7	27030000	27040000	chr7	27690000	27700000	1	10000
chr7	27030000	27040000	chr7	27710000	27720000	1	10000
chr7	27030000	27040000	chr7	27740000	27750000	1	10000
chr7	27030000	27040000	chr7	27760000	27770000	1	10000
chr7	27030000	27040000	chr7	27780000	27790000	1	10000
chr7	27040000	27050000	chr7	27040000	27050000	695	10000
chr7	27040000	27050000	chr7	27050000	27060000	317	10000
chr7	27040000	27050000	chr7	27060000	27070000	162	10000
chr7	27040000	27050000	chr7	27070000	27080000	97	10000
chr7	27040000	27050000	chr7	27080000	27090000	76	10000
chr7	27040000	27050000	chr7	27090000	27100000	17	10000
chr7	27040000	27050000	chr7	27100000	27110000	17	10000
chr7	27040000	27050000	chr7	27110000	27120000	13	10000
chr7	27040000	27050000	chr7	27120000	27130000	13	10000
chr7	27040000	27050000	chr7	27130000	27140000	9	10000
chr7	27040000	27050000	chr7	27140000	27150000	8	10000
chr7	27040000	27050000	chr7	27150000	27160000	7	10000
chr7	27040000	27050000	chr7	27160000	27170000	7	10000
chr7	27040000	27050000	chr7	27170000	27180000	6	10000
chr7	27040000	27050000	chr7	27180000	27190000	5	10000
chr7	27040000	27050000	chr7	27190000	27200000	5	10000
chr7	27040000	27050000	chr7	27200000	27210000	4	10000
chr7	27040000	27050000	chr7	27210000	27220000	4	10000
chr7	27040000	27050000	chr7	27220000	27230000	3	10000
chr7	27040000	27050000	chr7	27230000	27240000	3	10000
chr7	27040000	27050000	chr7	27240000	27250000	4	10000
chr7	27040000	27050000	chr7	27250000	27260000	3	10000
chr7	27040000	27050000	chr7	27260000	27270000	3	10000
chr7	27040000	27050000	chr7	27270000	27280000	2	10000
chr7	27040000	27050000	chr7	27280000	27290000	2	10000
chr7	27040000	27050000	chr7	27290000	27300000	2	10000
chr7	27040000	27050000	chr7	27300000	27310000	2	10000
chr7	27040000	27050000	chr7	27310000	27320000	2	10000
chr7	27040000	27050000	chr7	27320000	27330000	2	10000
chr7	27040000	27050000	chr7	27330000	27340000	1	10000
chr7	27040000	27050000	chr7	27340000	27350000	1	10000
chr7	27040000	27050000	chr7	27350000	27360000	2	10000
chr7	27040000	27050000	chr7	27360000	27370000	2	10000
chr7	27040000	27050000	chr7	27370000	27380000	1	10000
chr7	27040000	27050000	chr7	27380000	27390000	1	10000
chr7	27040000	27050000	chr7	27390000	27400000	1	10000
chr7	27040000	27050000	chr7	27400000	27410000	2	10000
chr7	27040000	27050000	chr7	27410000	27420000	1	10000
chr7	27040000	27050000	chr7	27420000	27430000	1	10000
chr7	27040000	27050000	chr7	27430000	27440000	1	10000
chr7	27040000	27050000	chr7	27440000	27450000	1	10000
chr7	27040000	27050000	chr7	27450000	27460000	1	10000
chr7	27040000	27050000	chr7	27460000	27470000	1	10000
chr7	27040000	27050000	chr7	27470000	27480000	1	10000
chr7	27040000	27050000	chr7	27480000	27490000	1	10000
chr7	27040000	27050000	chr7	27490000	27500000	1	10000
chr7	27040000	27050000	chr7	27500000	27510000	1	10000
chr7	27040000	27050000	chr7	27510000	27520000	1	10000
chr7	27040000	27050000	chr7	27520000	27530000	1	10000
chr7	27040000	27050000	chr7	27530000	27540000	1	10000
