chromosome	position	end	depth	sample
chr12	52302050	52302100	4	CTRL_rep1
chr12	52302100	52302150	4	CTRL_rep1
chr12	52302150	52302200	4	CTRL_rep1
chr12	52302200	52302250	4	CTRL_rep1
chr12	52302250	52302300	3	CTRL_rep1
chr12	52302300	52302350	5	CTRL_rep1
chr12	52302350	52302400	3	CTRL_rep1
chr12	52302400	52302450	4	CTRL_rep1
chr12	52302450	52302500	4	CTRL_rep1
chr12	52302500	52302550	5	CTRL_rep1
chr12	52302550	52302600	4	CTRL_rep1
chr12	52302600	52302650	4	CTRL_rep1
chr12	52302650	52302700	5	CTRL_rep1
chr12	52302700	52302750	4	CTRL_rep1
chr12	52302750	52302800	4	CTRL_rep1
chr12	52302800	52302850	5	CTRL_rep1
chr12	52302850	52302900	3	CTRL_rep1
chr12	52302900	52302950	5	CTRL_rep1
chr12	52302950	52303000	5	CTRL_rep1
chr12	52303000	52303050	5	CTRL_rep1
chr12	52303050	52303100	5	CTRL_rep1
chr12	52303100	52303150	5	CTRL_rep1
chr12	52303150	52303200	4	CTRL_rep1
chr12	52303200	52303250	4	CTRL_rep1
chr12	52303250	52303300	4	CTRL_rep1
chr12	52303300	52303350	4	CTRL_rep1
chr12	52303350	52303400	3	CTRL_rep1
chr12	52303400	52303450	4	CTRL_rep1
chr12	52303450	52303500	4	CTRL_rep1
chr12	52303500	52303550	4	CTRL_rep1
chr12	52303550	52303600	4	CTRL_rep1
chr12	52303600	52303650	4	CTRL_rep1
chr12	52303650	52303700	4	CTRL_rep1
chr12	52303700	52303750	4	CTRL_rep1
chr12	52303750	52303800	4	CTRL_rep1
chr12	52303800	52303850	4	CTRL_rep1
chr12	52303850	52303900	4	CTRL_rep1
chr12	52303900	52303950	4	CTRL_rep1
chr12	52303950	52304000	4	CTRL_rep1
chr12	52304000	52304050	4	CTRL_rep1
chr12	52304050	52304100	4	CTRL_rep1
chr12	52304100	52304150	4	CTRL_rep1
chr12	52304150	52304200	4	CTRL_rep1
chr12	52304200	52304250	3	CTRL_rep1
chr12	52304250	52304300	4	CTRL_rep1
chr12	52304300	52304350	4	CTRL_rep1
chr12	52304350	52304400	4	CTRL_rep1
chr12	52304400	52304450	4	CTRL_rep1
chr12	52304450	52304500	6	CTRL_rep1
chr12	52304500	52304550	3	CTRL_rep1
chr12	52304550	52304600	4	CTRL_rep1
chr12	52304600	52304650	3	CTRL_rep1
chr12	52304650	52304700	4	CTRL_rep1
chr12	52304700	52304750	4	CTRL_rep1
chr12	52304750	52304800	4	CTRL_rep1
chr12	52304800	52304850	4	CTRL_rep1
chr12	52304850	52304900	3	CTRL_rep1
chr12	52304900	52304950	4	CTRL_rep1
chr12	52304950	52305000	4	CTRL_rep1
chr12	52305000	52305050	5	CTRL_rep1
chr12	52305050	52305100	3	CTRL_rep1
chr12	52305100	52305150	4	CTRL_rep1
chr12	52305150	52305200	4	CTRL_rep1
chr12	52305200	52305250	4	CTRL_rep1
chr12	52305250	52305300	5	CTRL_rep1
chr12	52305300	52305350	4	CTRL_rep1
chr12	52305350	52305400	3	CTRL_rep1
chr12	52305400	52305450	4	CTRL_rep1
chr12	52305450	52305500	5	CTRL_rep1
chr12	52305500	52305550	4	CTRL_rep1
chr12	52305550	52305600	4	CTRL_rep1
chr12	52305600	52305650	5	CTRL_rep1
chr12	52305650	52305700	5	CTRL_rep1
chr12	52305700	52305750	5	CTRL_rep1
chr12	52305750	52305800	4	CTRL_rep1
chr12	52305800	52305850	4	CTRL_rep1
chr12	52305850	52305900	4	CTRL_rep1
chr12	52305900	52305950	4	CTRL_rep1
chr12	52305950	52306000	5	CTRL_rep1
chr12	52306000	52306050	4	CTRL_rep1
chr12	52306050	52306100	4	CTRL_rep1
chr12	52306100	52306150	4	CTRL_rep1
chr12	52306150	52306200	4	CTRL_rep1
chr12	52306200	52306250	4	CTRL_rep1
chr12	52306250	52306300	4	CTRL_rep1
chr12	52306300	52306350	5	CTRL_rep1
chr12	52306350	52306400	4	CTRL_rep1
chr12	52306400	52306450	4	CTRL_rep1
chr12	52306450	52306500	4	CTRL_rep1
chr12	52306500	52306550	4	CTRL_rep1
chr12	52306550	52306600	5	CTRL_rep1
chr12	52306600	52306650	5	CTRL_rep1
chr12	52306650	52306700	5	CTRL_rep1
chr12	52306700	52306750	4	CTRL_rep1
chr12	52306750	52306800	4	CTRL_rep1
chr12	52306800	52306850	5	CTRL_rep1
chr12	52306850	52306900	4	CTRL_rep1
chr12	52306900	52306950	4	CTRL_rep1
chr12	52306950	52307000	5	CTRL_rep1
chr12	52307000	52307050	4	CTRL_rep1
chr12	52307050	52307100	5	CTRL_rep1
chr12	52307100	52307150	4	CTRL_rep1
chr12	52307150	52307200	5	CTRL_rep1
chr12	52307200	52307250	4	CTRL_rep1
chr12	52307250	52307300	4	CTRL_rep1
chr12	52307300	52307350	3	CTRL_rep1
chr12	52307350	52307400	4	CTRL_rep1
chr12	52307400	52307450	5	CTRL_rep1
chr12	52307450	52307500	4	CTRL_rep1
chr12	52307500	52307550	4	CTRL_rep1
chr12	52307550	52307600	5	CTRL_rep1
chr12	52307600	52307650	5	CTRL_rep1
chr12	52307650	52307700	3	CTRL_rep1
chr12	52307700	52307750	2	CTRL_rep1
chr12	52307750	52307800	5	CTRL_rep1
chr12	52307800	52307850	4	CTRL_rep1
chr12	52307850	52307900	4	CTRL_rep1
chr12	52307900	52307950	5	CTRL_rep1
chr12	52307950	52308000	3	CTRL_rep1
chr12	52308000	52308050	4	CTRL_rep1
chr12	52308050	52308100	4	CTRL_rep1
chr12	52308100	52308150	4	CTRL_rep1
chr12	52308150	52308200	4	CTRL_rep1
chr12	52308200	52308250	4	CTRL_rep1
chr12	52308250	52308300	4	CTRL_rep1
chr12	52308300	52308350	4	CTRL_rep1
chr12	52308350	52308400	4	CTRL_rep1
chr12	52308400	52308450	4	CTRL_rep1
chr12	52308450	52308500	5	CTRL_rep1
chr12	52308500	52308550	95	CTRL_rep1
chr12	52308550	52308600	98	CTRL_rep1
chr12	52308600	52308650	84	CTRL_rep1
chr12	52308650	52308700	4	CTRL_rep1
chr12	52308700	52308750	4	CTRL_rep1
chr12	52308750	52308800	4	CTRL_rep1
chr12	52308800	52308850	4	CTRL_rep1
chr12	52308850	52308900	5	CTRL_rep1
chr12	52308900	52308950	3	CTRL_rep1
chr12	52308950	52309000	3	CTRL_rep1
chr12	52309000	52309050	3	CTRL_rep1
chr12	52309050	52309100	4	CTRL_rep1
chr12	52309100	52309150	4	CTRL_rep1
chr12	52309150	52309200	4	CTRL_rep1
chr12	52309200	52309250	4	CTRL_rep1
chr12	52309250	52309300	5	CTRL_rep1
chr12	52309300	52309350	4	CTRL_rep1
chr12	52309350	52309400	4	CTRL_rep1
chr12	52309400	52309450	4	CTRL_rep1
chr12	52309450	52309500	3	CTRL_rep1
chr12	52309500	52309550	5	CTRL_rep1
chr12	52309550	52309600	4	CTRL_rep1
chr12	52309600	52309650	4	CTRL_rep1
chr12	52309650	52309700	4	CTRL_rep1
chr12	52309700	52309750	4	CTRL_rep1
chr12	52309750	52309800	4	CTRL_rep1
chr12	52309800	52309850	3	CTRL_rep1
chr12	52309850	52309900	5	CTRL_rep1
chr12	52309900	52309950	4	CTRL_rep1
chr12	52309950	52310000	4	CTRL_rep1
chr12	52310000	52310050	5	CTRL_rep1
chr12	52310050	52310100	4	CTRL_rep1
chr12	52310100	52310150	3	CTRL_rep1
chr12	52310150	52310200	4	CTRL_rep1
chr12	52310200	52310250	4	CTRL_rep1
chr12	52310250	52310300	3	CTRL_rep1
chr12	52310300	52310350	3	CTRL_rep1
chr12	52310350	52310400	5	CTRL_rep1
chr12	52310400	52310450	4	CTRL_rep1
chr12	52310450	52310500	3	CTRL_rep1
chr12	52310500	52310550	4	CTRL_rep1
chr12	52310550	52310600	4	CTRL_rep1
chr12	52310600	52310650	4	CTRL_rep1
chr12	52310650	52310700	4	CTRL_rep1
chr12	52310700	52310750	4	CTRL_rep1
chr12	52310750	52310800	4	CTRL_rep1
chr12	52310800	52310850	4	CTRL_rep1
chr12	52310850	52310900	4	CTRL_rep1
chr12	52310900	52310950	4	CTRL_rep1
chr12	52310950	52311000	92	CTRL_rep1
chr12	52311000	52311050	98	CTRL_rep1
chr12	52311050	52311100	94	CTRL_rep1
chr12	52311100	52311150	94	CTRL_rep1
chr12	52311150	52311200	86	CTRL_rep1
chr12	52311200	52311250	4	CTRL_rep1
chr12	52311250	52311300	4	CTRL_rep1
chr12	52311300	52311350	4	CTRL_rep1
chr12	52311350	52311400	5	CTRL_rep1
chr12	52311400	52311450	4	CTRL_rep1
chr12	52311450	52311500	4	CTRL_rep1
chr12	52311500	52311550	3	CTRL_rep1
chr12	52311550	52311600	3	CTRL_rep1
chr12	52311600	52311650	4	CTRL_rep1
chr12	52311650	52311700	99	CTRL_rep1
chr12	52311700	52311750	95	CTRL_rep1
chr12	52311750	52311800	81	CTRL_rep1
chr12	52311800	52311850	70	CTRL_rep1
chr12	52311850	52311900	111	CTRL_rep1
chr12	52311900	52311950	80	CTRL_rep1
chr12	52311950	52311998	79	CTRL_rep1
chr12	52300000	52300050	95	CTRL_rep2
chr12	52300050	52300100	72	CTRL_rep2
chr12	52300100	52300150	93	CTRL_rep2
chr12	52300150	52300200	59	CTRL_rep2
chr12	52300200	52300250	78	CTRL_rep2
chr12	52300250	52300300	77	CTRL_rep2
chr12	52300300	52300350	101	CTRL_rep2
chr12	52300350	52300400	76	CTRL_rep2
chr12	52300400	52300450	5	CTRL_rep2
chr12	52300450	52300500	3	CTRL_rep2
chr12	52300500	52300550	3	CTRL_rep2
chr12	52300550	52300600	5	CTRL_rep2
chr12	52300600	52300650	3	CTRL_rep2
chr12	52300650	52300700	3	CTRL_rep2
chr12	52300700	52300750	4	CTRL_rep2
chr12	52300750	52300800	3	CTRL_rep2
chr12	52300800	52300850	4	CTRL_rep2
chr12	52300850	52300900	3	CTRL_rep2
chr12	52300900	52300950	3	CTRL_rep2
chr12	52300950	52301000	2	CTRL_rep2
chr12	52301000	52301050	3	CTRL_rep2
chr12	52301050	52301100	4	CTRL_rep2
chr12	52301100	52301150	4	CTRL_rep2
chr12	52301150	52301200	3	CTRL_rep2
chr12	52301200	52301250	4	CTRL_rep2
chr12	52301250	52301300	4	CTRL_rep2
chr12	52301300	52301350	3	CTRL_rep2
chr12	52301350	52301400	4	CTRL_rep2
chr12	52301400	52301450	3	CTRL_rep2
chr12	52301450	52301500	3	CTRL_rep2
chr12	52301500	52301550	81	CTRL_rep2
chr12	52301550	52301600	75	CTRL_rep2
chr12	52301600	52301650	93	CTRL_rep2
chr12	52301650	52301700	101	CTRL_rep2
chr12	52301700	52301750	3	CTRL_rep2
chr12	52301750	52301800	3	CTRL_rep2
chr12	52301800	52301850	3	CTRL_rep2
chr12	52301850	52301900	4	CTRL_rep2
chr12	52301900	52301950	4	CTRL_rep2
chr12	52301950	52302000	4	CTRL_rep2
chr12	52302000	52302050	4	CTRL_rep2
chr12	52302050	52302100	3	CTRL_rep2
chr12	52302100	52302150	3	CTRL_rep2
chr12	52302150	52302200	3	CTRL_rep2
chr12	52302200	52302250	3	CTRL_rep2
chr12	52302250	52302300	4	CTRL_rep2
chr12	52302300	52302350	4	CTRL_rep2
chr12	52302350	52302400	3	CTRL_rep2
chr12	52302400	52302450	3	CTRL_rep2
chr12	52302450	52302500	3	CTRL_rep2
chr12	52302500	52302550	3	CTRL_rep2
chr12	52302550	52302600	3	CTRL_rep2
chr12	52302600	52302650	3	CTRL_rep2
chr12	52302650	52302700	3	CTRL_rep2
chr12	52302700	52302750	3	CTRL_rep2
chr12	52302750	52302800	4	CTRL_rep2
chr12	52302800	52302850	4	CTRL_rep2
chr12	52302850	52302900	4	CTRL_rep2
chr12	52302900	52302950	3	CTRL_rep2
chr12	52302950	52303000	4	CTRL_rep2
chr12	52303000	52303050	4	CTRL_rep2
chr12	52303050	52303100	4	CTRL_rep2
chr12	52303100	52303150	4	CTRL_rep2
chr12	52303150	52303200	3	CTRL_rep2
chr12	52303200	52303250	4	CTRL_rep2
chr12	52303250	52303300	4	CTRL_rep2
chr12	52303300	52303350	3	CTRL_rep2
chr12	52303350	52303400	3	CTRL_rep2
chr12	52303400	52303450	3	CTRL_rep2
chr12	52303450	52303500	3	CTRL_rep2
chr12	52303500	52303550	3	CTRL_rep2
chr12	52303550	52303600	3	CTRL_rep2
chr12	52303600	52303650	3	CTRL_rep2
chr12	52303650	52303700	3	CTRL_rep2
chr12	52303700	52303750	4	CTRL_rep2
chr12	52303750	52303800	4	CTRL_rep2
chr12	52303800	52303850	4	CTRL_rep2
chr12	52303850	52303900	3	CTRL_rep2
chr12	52303900	52303950	3	CTRL_rep2
chr12	52303950	52304000	3	CTRL_rep2
chr12	52304000	52304050	4	CTRL_rep2
chr12	52304050	52304100	4	CTRL_rep2
chr12	52304100	52304150	3	CTRL_rep2
chr12	52304150	52304200	3	CTRL_rep2
chr12	52304200	52304250	4	CTRL_rep2
chr12	52304250	52304300	4	CTRL_rep2
chr12	52304300	52304350	3	CTRL_rep2
chr12	52304350	52304400	3	CTRL_rep2
chr12	52304400	52304450	3	CTRL_rep2
chr12	52304450	52304500	3	CTRL_rep2
chr12	52304500	52304550	3	CTRL_rep2
chr12	52304550	52304600	3	CTRL_rep2
chr12	52304600	52304650	4	CTRL_rep2
chr12	52304650	52304700	3	CTRL_rep2
chr12	52304700	52304750	4	CTRL_rep2
chr12	52304750	52304800	3	CTRL_rep2
chr12	52304800	52304850	3	CTRL_rep2
chr12	52304850	52304900	3	CTRL_rep2
chr12	52304900	52304950	3	CTRL_rep2
chr12	52304950	52305000	4	CTRL_rep2
chr12	52305000	52305050	4	CTRL_rep2
chr12	52305050	52305100	4	CTRL_rep2
chr12	52305100	52305150	3	CTRL_rep2
chr12	52305150	52305200	4	CTRL_rep2
chr12	52305200	52305250	3	CTRL_rep2
chr12	52305250	52305300	3	CTRL_rep2
chr12	52305300	52305350	2	CTRL_rep2
chr12	52305350	52305400	3	CTRL_rep2
chr12	52305400	52305450	3	CTRL_rep2
chr12	52305450	52305500	4	CTRL_rep2
chr12	52305500	52305550	3	CTRL_rep2
chr12	52305550	52305600	3	CTRL_rep2
chr12	52305600	52305650	3	CTRL_rep2
chr12	52305650	52305700	4	CTRL_rep2
chr12	52305700	52305750	3	CTRL_rep2
chr12	52305750	52305800	4	CTRL_rep2
chr12	52305800	52305850	3	CTRL_rep2
chr12	52305850	52305900	3	CTRL_rep2
chr12	52305900	52305950	3	CTRL_rep2
chr12	52305950	52306000	3	CTRL_rep2
chr12	52306000	52306050	4	CTRL_rep2
chr12	52306050	52306100	3	CTRL_rep2
chr12	52306100	52306150	4	CTRL_rep2
chr12	52306150	52306200	3	CTRL_rep2
chr12	52306200	52306250	4	CTRL_rep2
chr12	52306250	52306300	3	CTRL_rep2
chr12	52306300	52306350	3	CTRL_rep2
chr12	52306350	52306400	4	CTRL_rep2
chr12	52306400	52306450	4	CTRL_rep2
chr12	52306450	52306500	4	CTRL_rep2
chr12	52306500	52306550	4	CTRL_rep2
chr12	52306550	52306600	4	CTRL_rep2
chr12	52306600	52306650	3	CTRL_rep2
chr12	52306650	52306700	4	CTRL_rep2
chr12	52306700	52306750	4	CTRL_rep2
chr12	52306750	52306800	3	CTRL_rep2
chr12	52306800	52306850	4	CTRL_rep2
chr12	52306850	52306900	3	CTRL_rep2
chr12	52306900	52306950	3	CTRL_rep2
chr12	52306950	52307000	4	CTRL_rep2
chr12	52307000	52307050	3	CTRL_rep2
chr12	52307050	52307100	4	CTRL_rep2
chr12	52307100	52307150	4	CTRL_rep2
chr12	52307150	52307200	4	CTRL_rep2
chr12	52307200	52307250	3	CTRL_rep2
chr12	52307250	52307300	3	CTRL_rep2
chr12	52307300	52307350	4	CTRL_rep2
chr12	52307350	52307400	3	CTRL_rep2
chr12	52307400	52307450	3	CTRL_rep2
chr12	52307450	52307500	3	CTRL_rep2
chr12	52307500	52307550	3	CTRL_rep2
chr12	52307550	52307600	3	CTRL_rep2
chr12	52307600	52307650	4	CTRL_rep2
chr12	52307650	52307700	3	CTRL_rep2
chr12	52307700	52307750	3	CTRL_rep2
chr12	52307750	52307800	3	CTRL_rep2
chr12	52307800	52307850	4	CTRL_rep2
chr12	52307850	52307900	4	CTRL_rep2
chr12	52307900	52307950	4	CTRL_rep2
chr12	52307950	52308000	3	CTRL_rep2
chr12	52308000	52308050	3	CTRL_rep2
chr12	52308050	52308100	4	CTRL_rep2
chr12	52308100	52308150	2	CTRL_rep2
chr12	52308150	52308200	4	CTRL_rep2
chr12	52308200	52308250	3	CTRL_rep2
chr12	52308250	52308300	4	CTRL_rep2
chr12	52308300	52308350	3	CTRL_rep2
chr12	52308350	52308400	3	CTRL_rep2
chr12	52308400	52308450	3	CTRL_rep2
chr12	52308450	52308500	2	CTRL_rep2
chr12	52308500	52308550	79	CTRL_rep2
chr12	52308550	52308600	62	CTRL_rep2
chr12	52308600	52308650	72	CTRL_rep2
chr12	52308650	52308700	3	CTRL_rep2
chr12	52308700	52308750	3	CTRL_rep2
chr12	52308750	52308800	3	CTRL_rep2
chr12	52308800	52308850	3	CTRL_rep2
chr12	52308850	52308900	4	CTRL_rep2
chr12	52308900	52308950	2	CTRL_rep2
chr12	52308950	52309000	3	CTRL_rep2
chr12	52309000	52309050	3	CTRL_rep2
chr12	52309050	52309100	3	CTRL_rep2
chr12	52309100	52309150	3	CTRL_rep2
chr12	52309150	52309200	4	CTRL_rep2
chr12	52309200	52309250	3	CTRL_rep2
chr12	52309250	52309300	4	CTRL_rep2
chr12	52309300	52309350	3	CTRL_rep2
chr12	52309350	52309400	3	CTRL_rep2
chr12	52309400	52309450	3	CTRL_rep2
chr12	52309450	52309500	3	CTRL_rep2
chr12	52309500	52309550	4	CTRL_rep2
chr12	52309550	52309600	4	CTRL_rep2
chr12	52309600	52309650	3	CTRL_rep2
chr12	52309650	52309700	4	CTRL_rep2
chr12	52309700	52309750	3	CTRL_rep2
chr12	52309750	52309800	4	CTRL_rep2
chr12	52309800	52309850	3	CTRL_rep2
chr12	52309850	52309900	3	CTRL_rep2
chr12	52309900	52309950	4	CTRL_rep2
chr12	52309950	52310000	3	CTRL_rep2
chr12	52310000	52310050	2	CTRL_rep2
chr12	52310050	52310100	3	CTRL_rep2
chr12	52310100	52310150	4	CTRL_rep2
chr12	52310150	52310200	4	CTRL_rep2
chr12	52310200	52310250	3	CTRL_rep2
chr12	52310250	52310300	3	CTRL_rep2
chr12	52310300	52310350	3	CTRL_rep2
chr12	52310350	52310400	4	CTRL_rep2
chr12	52310400	52310450	3	CTRL_rep2
chr12	52310450	52310500	2	CTRL_rep2
chr12	52310500	52310550	3	CTRL_rep2
chr12	52310550	52310600	2	CTRL_rep2
chr12	52310600	52310650	3	CTRL_rep2
chr12	52310650	52310700	3	CTRL_rep2
chr12	52310700	52310750	3	CTRL_rep2
chr12	52310750	52310800	4	CTRL_rep2
chr12	52310800	52310850	4	CTRL_rep2
chr12	52310850	52310900	3	CTRL_rep2
chr12	52310900	52310950	3	CTRL_rep2
chr12	52310950	52311000	86	CTRL_rep2
chr12	52311000	52311050	80	CTRL_rep2
chr12	52311050	52311100	86	CTRL_rep2
chr12	52311100	52311150	102	CTRL_rep2
chr12	52311150	52311200	87	CTRL_rep2
chr12	52311200	52311250	3	CTRL_rep2
chr12	52311250	52311300	3	CTRL_rep2
chr12	52311300	52311350	3	CTRL_rep2
chr12	52311350	52311400	3	CTRL_rep2
chr12	52311400	52311450	3	CTRL_rep2
chr12	52311450	52311500	3	CTRL_rep2
chr12	52311500	52311550	3	CTRL_rep2
chr12	52311550	52311600	4	CTRL_rep2
chr12	52311600	52311650	3	CTRL_rep2
chr12	52311650	52311700	63	CTRL_rep2
chr12	52311700	52311750	79	CTRL_rep2
chr12	52311750	52311800	67	CTRL_rep2
chr12	52311800	52311850	60	CTRL_rep2
chr12	52311850	52311900	65	CTRL_rep2
chr12	52311900	52311950	60	CTRL_rep2
chr12	52311950	52311998	50	CTRL_rep2
chr12	52300000	52300050	68	KD_rep1
chr12	52300050	52300100	70	KD_rep1
chr12	52300100	52300150	85	KD_rep1
chr12	52300150	52300200	67	KD_rep1
chr12	52300200	52300250	77	KD_rep1
chr12	52300250	52300300	98	KD_rep1
chr12	52300300	52300350	93	KD_rep1
chr12	52300350	52300400	71	KD_rep1
chr12	52300400	52300450	4	KD_rep1
chr12	52300450	52300500	3	KD_rep1
chr12	52300500	52300550	4	KD_rep1
chr12	52300550	52300600	4	KD_rep1
chr12	52300600	52300650	4	KD_rep1
chr12	52300650	52300700	4	KD_rep1
chr12	52300700	52300750	3	KD_rep1
chr12	52300750	52300800	3	KD_rep1
chr12	52300800	52300850	4	KD_rep1
chr12	52300850	52300900	3	KD_rep1
chr12	52300900	52300950	4	KD_rep1
chr12	52300950	52301000	3	KD_rep1
chr12	52301000	52301050	3	KD_rep1
chr12	52301050	52301100	3	KD_rep1
chr12	52301100	52301150	3	KD_rep1
chr12	52301150	52301200	4	KD_rep1
chr12	52301200	52301250	3	KD_rep1
chr12	52301250	52301300	3	KD_rep1
chr12	52301300	52301350	3	KD_rep1
chr12	52301350	52301400	4	KD_rep1
chr12	52301400	52301450	3	KD_rep1
chr12	52301450	52301500	3	KD_rep1
chr12	52301500	52301550	93	KD_rep1
chr12	52301550	52301600	91	KD_rep1
chr12	52301600	52301650	78	KD_rep1
chr12	52301650	52301700	92	KD_rep1
chr12	52301700	52301750	3	KD_rep1
chr12	52301750	52301800	4	KD_rep1
chr12	52301800	52301850	3	KD_rep1
chr12	52301850	52301900	4	KD_rep1
chr12	52301900	52301950	3	KD_rep1
chr12	52301950	52302000	4	KD_rep1
chr12	52302000	52302050	2	KD_rep1
chr12	52302050	52302100	3	KD_rep1
chr12	52302100	52302150	3	KD_rep1
chr12	52302150	52302200	3	KD_rep1
chr12	52302200	52302250	3	KD_rep1
chr12	52302250	52302300	3	KD_rep1
chr12	52302300	52302350	4	KD_rep1
chr12	52302350	52302400	4	KD_rep1
chr12	52302400	52302450	3	KD_rep1
chr12	52302450	52302500	3	KD_rep1
chr12	52302500	52302550	3	KD_rep1
chr12	52302550	52302600	3	KD_rep1
chr12	52302600	52302650	4	KD_rep1
chr12	52302650	52302700	3	KD_rep1
chr12	52302700	52302750	3	KD_rep1
chr12	52302750	52302800	4	KD_rep1
chr12	52302800	52302850	3	KD_rep1
chr12	52302850	52302900	3	KD_rep1
chr12	52302900	52302950	4	KD_rep1
chr12	52302950	52303000	4	KD_rep1
chr12	52303000	52303050	3	KD_rep1
chr12	52303050	52303100	2	KD_rep1
chr12	52303100	52303150	3	KD_rep1
chr12	52303150	52303200	3	KD_rep1
chr12	52303200	52303250	3	KD_rep1
chr12	52303250	52303300	3	KD_rep1
chr12	52303300	52303350	3	KD_rep1
chr12	52303350	52303400	3	KD_rep1
chr12	52303400	52303450	4	KD_rep1
chr12	52303450	52303500	3	KD_rep1
chr12	52303500	52303550	3	KD_rep1
chr12	52303550	52303600	2	KD_rep1
chr12	52303600	52303650	3	KD_rep1
chr12	52303650	52303700	4	KD_rep1
chr12	52303700	52303750	3	KD_rep1
chr12	52303750	52303800	3	KD_rep1
chr12	52303800	52303850	4	KD_rep1
chr12	52303850	52303900	4	KD_rep1
chr12	52303900	52303950	3	KD_rep1
chr12	52303950	52304000	3	KD_rep1
chr12	52304000	52304050	3	KD_rep1
chr12	52304050	52304100	4	KD_rep1
chr12	52304100	52304150	3	KD_rep1
chr12	52304150	52304200	3	KD_rep1
chr12	52304200	52304250	3	KD_rep1
chr12	52304250	52304300	3	KD_rep1
chr12	52304300	52304350	3	KD_rep1
chr12	52304350	52304400	2	KD_rep1
chr12	52304400	52304450	3	KD_rep1
chr12	52304450	52304500	3	KD_rep1
chr12	52304500	52304550	4	KD_rep1
chr12	52304550	52304600	3	KD_rep1
chr12	52304600	52304650	2	KD_rep1
chr12	52304650	52304700	3	KD_rep1
chr12	52304700	52304750	3	KD_rep1
chr12	52304750	52304800	3	KD_rep1
chr12	52304800	52304850	3	KD_rep1
chr12	52304850	52304900	3	KD_rep1
chr12	52304900	52304950	3	KD_rep1
chr12	52304950	52305000	3	KD_rep1
chr12	52305000	52305050	3	KD_rep1
chr12	52305050	52305100	3	KD_rep1
chr12	52305100	52305150	3	KD_rep1
chr12	52305150	52305200	3	KD_rep1
chr12	52305200	52305250	3	KD_rep1
chr12	52305250	52305300	3	KD_rep1
chr12	52305300	52305350	3	KD_rep1
chr12	52305350	52305400	3	KD_rep1
chr12	52305400	52305450	3	KD_rep1
chr12	52305450	52305500	4	KD_rep1
chr12	52305500	52305550	3	KD_rep1
chr12	52305550	52305600	3	KD_rep1
chr12	52305600	52305650	4	KD_rep1
chr12	52305650	52305700	4	KD_rep1
chr12	52305700	52305750	3	KD_rep1
chr12	52305750	52305800	3	KD_rep1
chr12	52305800	52305850	3	KD_rep1
chr12	52305850	52305900	3	KD_rep1
chr12	52305900	52305950	3	KD_rep1
chr12	52305950	52306000	3	KD_rep1
chr12	52306000	52306050	3	KD_rep1
chr12	52306050	52306100	3	KD_rep1
chr12	52306100	52306150	3	KD_rep1
chr12	52306150	52306200	3	KD_rep1
chr12	52306200	52306250	3	KD_rep1
chr12	52306250	52306300	4	KD_rep1
chr12	52306300	52306350	3	KD_rep1
chr12	52306350	52306400	3	KD_rep1
chr12	52306400	52306450	3	KD_rep1
chr12	52306450	52306500	3	KD_rep1
chr12	52306500	52306550	3	KD_rep1
chr12	52306550	52306600	3	KD_rep1
chr12	52306600	52306650	3	KD_rep1
chr12	52306650	52306700	4	KD_rep1
chr12	52306700	52306750	3	KD_rep1
chr12	52306750	52306800	3	KD_rep1
chr12	52306800	52306850	3	KD_rep1
chr12	52306850	52306900	3	KD_rep1
chr12	52306900	52306950	3	KD_rep1
chr12	52306950	52307000	3	KD_rep1
chr12	52307000	52307050	3	KD_rep1
chr12	52307050	52307100	3	KD_rep1
chr12	52307100	52307150	4	KD_rep1
chr12	52307150	52307200	3	KD_rep1
chr12	52307200	52307250	3	KD_rep1
chr12	52307250	52307300	3	KD_rep1
chr12	52307300	52307350	3	KD_rep1
chr12	52307350	52307400	4	KD_rep1
chr12	52307400	52307450	3	KD_rep1
chr12	52307450	52307500	2	KD_rep1
chr12	52307500	52307550	3	KD_rep1
chr12	52307550	52307600	4	KD_rep1
chr12	52307600	52307650	3	KD_rep1
chr12	52307650	52307700	3	KD_rep1
chr12	52307700	52307750	2	KD_rep1
chr12	52307750	52307800	2	KD_rep1
chr12	52307800	52307850	4	KD_rep1
chr12	52307850	52307900	3	KD_rep1
chr12	52307900	52307950	4	KD_rep1
chr12	52307950	52308000	4	KD_rep1
chr12	52308000	52308050	4	KD_rep1
chr12	52308050	52308100	3	KD_rep1
chr12	52308100	52308150	2	KD_rep1
chr12	52308150	52308200	4	KD_rep1
chr12	52308200	52308250	2	KD_rep1
chr12	52308250	52308300	3	KD_rep1
chr12	52308300	52308350	3	KD_rep1
chr12	52308350	52308400	3	KD_rep1
chr12	52308400	52308450	3	KD_rep1
chr12	52308450	52308500	3	KD_rep1
chr12	52308500	52308550	80	KD_rep1
chr12	52308550	52308600	73	KD_rep1
chr12	52308600	52308650	67	KD_rep1
chr12	52308650	52308700	2	KD_rep1
chr12	52308700	52308750	3	KD_rep1
chr12	52308750	52308800	3	KD_rep1
chr12	52308800	52308850	3	KD_rep1
chr12	52308850	52308900	2	KD_rep1
chr12	52308900	52308950	3	KD_rep1
chr12	52308950	52309000	4	KD_rep1
chr12	52309000	52309050	3	KD_rep1
chr12	52309050	52309100	3	KD_rep1
chr12	52309100	52309150	3	KD_rep1
chr12	52309150	52309200	3	KD_rep1
chr12	52309200	52309250	3	KD_rep1
