chrom	start	end	position	coverage	sample	gene_region
MN908947.3	6200	6400	6300	17585.9	SAMPLE_07	ORF1ab
MN908947.3	6400	6600	6500	11726.39	SAMPLE_07	ORF1ab
MN908947.3	6600	6800	6700	5789.34	SAMPLE_07	ORF1ab
MN908947.3	6800	7000	6900	2208.47	SAMPLE_07	ORF1ab
MN908947.3	7000	7200	7100	4756.34	SAMPLE_07	ORF1ab
MN908947.3	7200	7400	7300	7096.79	SAMPLE_07	ORF1ab
MN908947.3	7400	7600	7500	9091.59	SAMPLE_07	ORF1ab
MN908947.3	7600	7800	7700	7905.65	SAMPLE_07	ORF1ab
MN908947.3	7800	8000	7900	7176.29	SAMPLE_07	ORF1ab
MN908947.3	8000	8200	8100	7667.43	SAMPLE_07	ORF1ab
MN908947.3	8200	8400	8300	8222.19	SAMPLE_07	ORF1ab
MN908947.3	8400	8600	8500	5481.2	SAMPLE_07	ORF1ab
MN908947.3	8600	8800	8700	5443.29	SAMPLE_07	ORF1ab
MN908947.3	8800	9000	8900	7027.55	SAMPLE_07	ORF1ab
MN908947.3	9000	9200	9100	7351.03	SAMPLE_07	ORF1ab
MN908947.3	9200	9400	9300	10112.4	SAMPLE_07	ORF1ab
MN908947.3	9400	9600	9500	14538.38	SAMPLE_07	ORF1ab
MN908947.3	9600	9800	9700	9767.76	SAMPLE_07	ORF1ab
MN908947.3	9800	10000	9900	4925.05	SAMPLE_07	ORF1ab
MN908947.3	10000	10200	10100	6597.32	SAMPLE_07	ORF1ab
MN908947.3	10200	10400	10300	5746.43	SAMPLE_07	ORF1ab
MN908947.3	10400	10600	10500	6329.65	SAMPLE_07	ORF1ab
MN908947.3	10600	10800	10700	10427.83	SAMPLE_07	ORF1ab
MN908947.3	10800	11000	10900	8944.74	SAMPLE_07	ORF1ab
MN908947.3	11000	11200	11100	9961.43	SAMPLE_07	ORF1ab
MN908947.3	11200	11400	11300	15789.72	SAMPLE_07	ORF1ab
MN908947.3	11400	11600	11500	11046.63	SAMPLE_07	ORF1ab
MN908947.3	11600	11800	11700	8939.08	SAMPLE_07	ORF1ab
MN908947.3	11800	12000	11900	6390.95	SAMPLE_07	ORF1ab
MN908947.3	12000	12200	12100	8021.05	SAMPLE_07	ORF1ab
MN908947.3	12200	12400	12300	8137.81	SAMPLE_07	ORF1ab
MN908947.3	12400	12600	12500	10134.57	SAMPLE_07	ORF1ab
MN908947.3	12600	12800	12700	10825.29	SAMPLE_07	ORF1ab
MN908947.3	12800	13000	12900	5513.37	SAMPLE_07	ORF1ab
MN908947.3	13000	13200	13100	17859.33	SAMPLE_07	ORF1ab
MN908947.3	13200	13400	13300	19083.45	SAMPLE_07	ORF1ab
MN908947.3	13400	13600	13500	6442.46	SAMPLE_07	ORF1ab
MN908947.3	13600	13800	13700	5740.18	SAMPLE_07	ORF1ab
MN908947.3	13800	14000	13900	5531.81	SAMPLE_07	ORF1ab
MN908947.3	14000	14200	14100	6285.47	SAMPLE_07	ORF1ab
MN908947.3	14200	14400	14300	5656.71	SAMPLE_07	ORF1ab
MN908947.3	14400	14600	14500	5091.85	SAMPLE_07	ORF1ab
MN908947.3	14600	14800	14700	7324.93	SAMPLE_07	ORF1ab
MN908947.3	14800	15000	14900	6140.36	SAMPLE_07	ORF1ab
MN908947.3	15000	15200	15100	2712.29	SAMPLE_07	ORF1ab
MN908947.3	15200	15400	15300	6124.93	SAMPLE_07	ORF1ab
MN908947.3	15400	15600	15500	7083.6	SAMPLE_07	ORF1ab
MN908947.3	15600	15800	15700	5618.89	SAMPLE_07	ORF1ab
MN908947.3	15800	16000	15900	8457.86	SAMPLE_07	ORF1ab
MN908947.3	16000	16200	16100	9724.08	SAMPLE_07	ORF1ab
MN908947.3	16200	16400	16300	6877.13	SAMPLE_07	ORF1ab
MN908947.3	16400	16600	16500	5277.91	SAMPLE_07	ORF1ab
MN908947.3	16600	16800	16700	4826.84	SAMPLE_07	ORF1ab
MN908947.3	16800	17000	16900	9942.03	SAMPLE_07	ORF1ab
MN908947.3	17000	17200	17100	15100.43	SAMPLE_07	ORF1ab
MN908947.3	17200	17400	17300	10450.95	SAMPLE_07	ORF1ab
MN908947.3	17400	17600	17500	6831.18	SAMPLE_07	ORF1ab
MN908947.3	17600	17800	17700	6321.81	SAMPLE_07	ORF1ab
MN908947.3	17800	18000	17900	4585.41	SAMPLE_07	ORF1ab
MN908947.3	18000	18200	18100	7801.0	SAMPLE_07	ORF1ab
MN908947.3	18200	18400	18300	7365.39	SAMPLE_07	ORF1ab
MN908947.3	18400	18600	18500	7802.2	SAMPLE_07	ORF1ab
MN908947.3	18600	18800	18700	10079.92	SAMPLE_07	ORF1ab
MN908947.3	18800	19000	18900	9598.24	SAMPLE_07	ORF1ab
MN908947.3	19000	19200	19100	4442.42	SAMPLE_07	ORF1ab
MN908947.3	19200	19400	19300	1768.78	SAMPLE_07	ORF1ab
MN908947.3	19400	19600	19500	330.72	SAMPLE_07	ORF1ab
MN908947.3	19600	19800	19700	3999.39	SAMPLE_07	ORF1ab
MN908947.3	19800	20000	19900	4200.59	SAMPLE_07	ORF1ab
MN908947.3	20000	20200	20100	1511.02	SAMPLE_07	ORF1ab
MN908947.3	20200	20400	20300	517.91	SAMPLE_07	ORF1ab
MN908947.3	20400	20600	20500	3887.63	SAMPLE_07	ORF1ab
MN908947.3	20600	20800	20700	5835.7	SAMPLE_07	ORF1ab
MN908947.3	20800	21000	20900	7662.94	SAMPLE_07	ORF1ab
MN908947.3	21000	21200	21100	4048.41	SAMPLE_07	ORF1ab
MN908947.3	21200	21400	21300	739.07	SAMPLE_07	ORF1ab
MN908947.3	21400	21600	21500	1843.44	SAMPLE_07	ORF1ab
MN908947.3	21600	21800	21700	4659.86	SAMPLE_07	S
MN908947.3	21800	22000	21900	3776.68	SAMPLE_07	S
MN908947.3	22000	22200	22100	2633.66	SAMPLE_07	S
MN908947.3	22200	22400	22300	1866.67	SAMPLE_07	S
MN908947.3	22400	22600	22500	1209.85	SAMPLE_07	S
MN908947.3	22600	22800	22700	3007.19	SAMPLE_07	S
MN908947.3	22800	23000	22900	2752.29	SAMPLE_07	S
MN908947.3	23000	23200	23100	3859.14	SAMPLE_07	S
MN908947.3	23200	23400	23300	6285.49	SAMPLE_07	S
MN908947.3	23400	23600	23500	8607.59	SAMPLE_07	S
MN908947.3	23600	23800	23700	4252.37	SAMPLE_07	S
MN908947.3	23800	24000	23900	2601.65	SAMPLE_07	S
MN908947.3	24000	24200	24100	4304.12	SAMPLE_07	S
MN908947.3	24200	24400	24300	5528.1	SAMPLE_07	S
MN908947.3	24400	24600	24500	3771.59	SAMPLE_07	S
MN908947.3	24600	24800	24700	6370.11	SAMPLE_07	S
MN908947.3	24800	25000	24900	7164.51	SAMPLE_07	S
MN908947.3	25000	25200	25100	9071.09	SAMPLE_07	S
MN908947.3	25200	25400	25300	9452.48	SAMPLE_07	S
MN908947.3	25400	25600	25500	3528.75	SAMPLE_07	ORF3a
MN908947.3	25600	25800	25700	8593.77	SAMPLE_07	ORF3a
MN908947.3	25800	26000	25900	7641.03	SAMPLE_07	ORF3a
MN908947.3	26000	26200	26100	3274.4	SAMPLE_07	ORF3a
MN908947.3	26200	26400	26300	5399.73	SAMPLE_07	E
MN908947.3	26400	26600	26500	5135.1	SAMPLE_07	intergenic
MN908947.3	26600	26800	26700	4518.89	SAMPLE_07	M
MN908947.3	26800	27000	26900	7775.55	SAMPLE_07	M
MN908947.3	27000	27200	27100	6664.81	SAMPLE_07	M
MN908947.3	27200	27400	27300	3729.8	SAMPLE_07	ORF6
MN908947.3	27400	27600	27500	2876.63	SAMPLE_07	ORF7a
MN908947.3	27600	27800	27700	406.1	SAMPLE_07	ORF7a
MN908947.3	27800	28000	27900	4080.21	SAMPLE_07	ORF8
MN908947.3	28000	28200	28100	4466.65	SAMPLE_07	ORF8
MN908947.3	28200	28400	28300	5059.06	SAMPLE_07	N
MN908947.3	28400	28600	28500	6462.57	SAMPLE_07	N
MN908947.3	28600	28800	28700	6084.18	SAMPLE_07	N
MN908947.3	28800	29000	28900	2394.92	SAMPLE_07	N
MN908947.3	29000	29200	29100	4214.15	SAMPLE_07	N
MN908947.3	29200	29400	29300	4750.32	SAMPLE_07	N
MN908947.3	29400	29600	29500	5995.46	SAMPLE_07	N
MN908947.3	29600	29800	29700	7277.07	SAMPLE_07	3'UTR
MN908947.3	29800	29903	29851	1353.71	SAMPLE_07	3'UTR
MN908947.3	0	200	100	1165.96	SAMPLE_05	5'UTR
MN908947.3	200	400	300	2896.74	SAMPLE_05	ORF1ab
MN908947.3	400	600	500	5019.69	SAMPLE_05	ORF1ab
MN908947.3	600	800	700	6377.45	SAMPLE_05	ORF1ab
MN908947.3	800	1000	900	4212.14	SAMPLE_05	ORF1ab
MN908947.3	1000	1200	1100	2860.47	SAMPLE_05	ORF1ab
MN908947.3	1200	1400	1300	2991.44	SAMPLE_05	ORF1ab
MN908947.3	1400	1600	1500	1930.51	SAMPLE_05	ORF1ab
MN908947.3	1600	1800	1700	2421.06	SAMPLE_05	ORF1ab
MN908947.3	1800	2000	1900	3315.58	SAMPLE_05	ORF1ab
MN908947.3	2000	2200	2100	3078.5	SAMPLE_05	ORF1ab
MN908947.3	2200	2400	2300	3123.94	SAMPLE_05	ORF1ab
MN908947.3	2400	2600	2500	4255.01	SAMPLE_05	ORF1ab
MN908947.3	2600	2800	2700	3582.89	SAMPLE_05	ORF1ab
MN908947.3	2800	3000	2900	6945.39	SAMPLE_05	ORF1ab
MN908947.3	3000	3200	3100	6224.64	SAMPLE_05	ORF1ab
MN908947.3	3200	3400	3300	3775.96	SAMPLE_05	ORF1ab
MN908947.3	3400	3600	3500	3749.67	SAMPLE_05	ORF1ab
MN908947.3	3600	3800	3700	2057.29	SAMPLE_05	ORF1ab
MN908947.3	3800	4000	3900	4292.37	SAMPLE_05	ORF1ab
MN908947.3	4000	4200	4100	7092.33	SAMPLE_05	ORF1ab
MN908947.3	4200	4400	4300	8658.77	SAMPLE_05	ORF1ab
MN908947.3	4400	4600	4500	6367.84	SAMPLE_05	ORF1ab
MN908947.3	4600	4800	4700	4989.11	SAMPLE_05	ORF1ab
MN908947.3	4800	5000	4900	4022.34	SAMPLE_05	ORF1ab
MN908947.3	5000	5200	5100	1885.45	SAMPLE_05	ORF1ab
MN908947.3	5200	5400	5300	6325.67	SAMPLE_05	ORF1ab
MN908947.3	5400	5600	5500	7951.56	SAMPLE_05	ORF1ab
MN908947.3	5600	5800	5700	7795.09	SAMPLE_05	ORF1ab
MN908947.3	5800	6000	5900	4627.37	SAMPLE_05	ORF1ab
MN908947.3	6000	6200	6100	2957.03	SAMPLE_05	ORF1ab
MN908947.3	6200	6400	6300	14487.67	SAMPLE_05	ORF1ab
MN908947.3	6400	6600	6500	9745.94	SAMPLE_05	ORF1ab
MN908947.3	6600	6800	6700	5076.22	SAMPLE_05	ORF1ab
MN908947.3	6800	7000	6900	2560.78	SAMPLE_05	ORF1ab
MN908947.3	7000	7200	7100	4538.43	SAMPLE_05	ORF1ab
MN908947.3	7200	7400	7300	6025.51	SAMPLE_05	ORF1ab
MN908947.3	7400	7600	7500	7359.88	SAMPLE_05	ORF1ab
MN908947.3	7600	7800	7700	6432.29	SAMPLE_05	ORF1ab
MN908947.3	7800	8000	7900	5628.55	SAMPLE_05	ORF1ab
MN908947.3	8000	8200	8100	6540.51	SAMPLE_05	ORF1ab
MN908947.3	8200	8400	8300	6272.27	SAMPLE_05	ORF1ab
MN908947.3	8400	8600	8500	3548.55	SAMPLE_05	ORF1ab
MN908947.3	8600	8800	8700	4780.92	SAMPLE_05	ORF1ab
MN908947.3	8800	9000	8900	6328.73	SAMPLE_05	ORF1ab
MN908947.3	9000	9200	9100	5868.69	SAMPLE_05	ORF1ab
MN908947.3	9200	9400	9300	8491.09	SAMPLE_05	ORF1ab
MN908947.3	9400	9600	9500	11897.79	SAMPLE_05	ORF1ab
MN908947.3	9600	9800	9700	7148.03	SAMPLE_05	ORF1ab
MN908947.3	9800	10000	9900	4221.84	SAMPLE_05	ORF1ab
MN908947.3	10000	10200	10100	5519.61	SAMPLE_05	ORF1ab
MN908947.3	10200	10400	10300	4341.87	SAMPLE_05	ORF1ab
MN908947.3	10400	10600	10500	5487.66	SAMPLE_05	ORF1ab
MN908947.3	10600	10800	10700	8798.56	SAMPLE_05	ORF1ab
MN908947.3	10800	11000	10900	7121.7	SAMPLE_05	ORF1ab
MN908947.3	11000	11200	11100	8057.86	SAMPLE_05	ORF1ab
MN908947.3	11200	11400	11300	12914.96	SAMPLE_05	ORF1ab
MN908947.3	11400	11600	11500	8588.88	SAMPLE_05	ORF1ab
MN908947.3	11600	11800	11700	8380.3	SAMPLE_05	ORF1ab
MN908947.3	11800	12000	11900	5598.79	SAMPLE_05	ORF1ab
MN908947.3	12000	12200	12100	6525.05	SAMPLE_05	ORF1ab
MN908947.3	12200	12400	12300	6999.72	SAMPLE_05	ORF1ab
MN908947.3	12400	12600	12500	8225.98	SAMPLE_05	ORF1ab
MN908947.3	12600	12800	12700	8847.15	SAMPLE_05	ORF1ab
MN908947.3	12800	13000	12900	4682.17	SAMPLE_05	ORF1ab
MN908947.3	13000	13200	13100	15444.26	SAMPLE_05	ORF1ab
MN908947.3	13200	13400	13300	16022.04	SAMPLE_05	ORF1ab
MN908947.3	13400	13600	13500	5944.26	SAMPLE_05	ORF1ab
MN908947.3	13600	13800	13700	4955.69	SAMPLE_05	ORF1ab
MN908947.3	13800	14000	13900	4528.3	SAMPLE_05	ORF1ab
MN908947.3	14000	14200	14100	5085.45	SAMPLE_05	ORF1ab
MN908947.3	14200	14400	14300	4611.72	SAMPLE_05	ORF1ab
MN908947.3	14400	14600	14500	4144.71	SAMPLE_05	ORF1ab
MN908947.3	14600	14800	14700	5931.42	SAMPLE_05	ORF1ab
MN908947.3	14800	15000	14900	5116.13	SAMPLE_05	ORF1ab
MN908947.3	15000	15200	15100	2171.19	SAMPLE_05	ORF1ab
MN908947.3	15200	15400	15300	5275.92	SAMPLE_05	ORF1ab
MN908947.3	15400	15600	15500	6060.87	SAMPLE_05	ORF1ab
MN908947.3	15600	15800	15700	4276.53	SAMPLE_05	ORF1ab
MN908947.3	15800	16000	15900	7000.13	SAMPLE_05	ORF1ab
MN908947.3	16000	16200	16100	8307.2	SAMPLE_05	ORF1ab
MN908947.3	16200	16400	16300	5570.78	SAMPLE_05	ORF1ab
MN908947.3	16400	16600	16500	5194.44	SAMPLE_05	ORF1ab
MN908947.3	16600	16800	16700	5417.38	SAMPLE_05	ORF1ab
MN908947.3	16800	17000	16900	7906.94	SAMPLE_05	ORF1ab
MN908947.3	17000	17200	17100	12093.15	SAMPLE_05	ORF1ab
MN908947.3	17200	17400	17300	8652.55	SAMPLE_05	ORF1ab
MN908947.3	17400	17600	17500	5577.53	SAMPLE_05	ORF1ab
MN908947.3	17600	17800	17700	5214.9	SAMPLE_05	ORF1ab
MN908947.3	17800	18000	17900	3757.48	SAMPLE_05	ORF1ab
MN908947.3	18000	18200	18100	6016.36	SAMPLE_05	ORF1ab
MN908947.3	18200	18400	18300	5955.01	SAMPLE_05	ORF1ab
MN908947.3	18400	18600	18500	6322.8	SAMPLE_05	ORF1ab
MN908947.3	18600	18800	18700	8081.33	SAMPLE_05	ORF1ab
MN908947.3	18800	19000	18900	7789.44	SAMPLE_05	ORF1ab
MN908947.3	19000	19200	19100	3642.65	SAMPLE_05	ORF1ab
MN908947.3	19200	19400	19300	1527.18	SAMPLE_05	ORF1ab
MN908947.3	19400	19600	19500	321.04	SAMPLE_05	ORF1ab
MN908947.3	19600	19800	19700	3794.38	SAMPLE_05	ORF1ab
MN908947.3	19800	20000	19900	3829.54	SAMPLE_05	ORF1ab
MN908947.3	20000	20200	20100	1285.66	SAMPLE_05	ORF1ab
MN908947.3	20200	20400	20300	891.54	SAMPLE_05	ORF1ab
MN908947.3	20400	20600	20500	3387.81	SAMPLE_05	ORF1ab
MN908947.3	20600	20800	20700	4281.48	SAMPLE_05	ORF1ab
MN908947.3	20800	21000	20900	6409.76	SAMPLE_05	ORF1ab
MN908947.3	21000	21200	21100	3402.31	SAMPLE_05	ORF1ab
MN908947.3	21200	21400	21300	604.4	SAMPLE_05	ORF1ab
MN908947.3	21400	21600	21500	2158.42	SAMPLE_05	ORF1ab
MN908947.3	21600	21800	21700	4115.63	SAMPLE_05	S
MN908947.3	21800	22000	21900	2843.06	SAMPLE_05	S
MN908947.3	22000	22200	22100	2036.45	SAMPLE_05	S
MN908947.3	22200	22400	22300	1518.44	SAMPLE_05	S
MN908947.3	22400	22600	22500	1089.48	SAMPLE_05	S
MN908947.3	22600	22800	22700	2548.89	SAMPLE_05	S
MN908947.3	22800	23000	22900	2335.89	SAMPLE_05	S
MN908947.3	23000	23200	23100	3369.54	SAMPLE_05	S
MN908947.3	23200	23400	23300	5345.83	SAMPLE_05	S
MN908947.3	23400	23600	23500	7069.8	SAMPLE_05	S
MN908947.3	23600	23800	23700	3176.31	SAMPLE_05	S
MN908947.3	23800	24000	23900	2095.88	SAMPLE_05	S
MN908947.3	24000	24200	24100	3370.84	SAMPLE_05	S
MN908947.3	24200	24400	24300	4043.31	SAMPLE_05	S
MN908947.3	24400	24600	24500	3237.07	SAMPLE_05	S
MN908947.3	24600	24800	24700	5395.05	SAMPLE_05	S
MN908947.3	24800	25000	24900	5369.07	SAMPLE_05	S
MN908947.3	25000	25200	25100	7732.71	SAMPLE_05	S
MN908947.3	25200	25400	25300	8171.56	SAMPLE_05	S
MN908947.3	25400	25600	25500	2655.87	SAMPLE_05	ORF3a
MN908947.3	25600	25800	25700	7695.69	SAMPLE_05	ORF3a
MN908947.3	25800	26000	25900	6934.85	SAMPLE_05	ORF3a
MN908947.3	26000	26200	26100	2849.75	SAMPLE_05	ORF3a
MN908947.3	26200	26400	26300	4470.63	SAMPLE_05	E
MN908947.3	26400	26600	26500	4620.45	SAMPLE_05	intergenic
MN908947.3	26600	26800	26700	3388.76	SAMPLE_05	M
MN908947.3	26800	27000	26900	6492.02	SAMPLE_05	M
MN908947.3	27000	27200	27100	5728.94	SAMPLE_05	M
MN908947.3	27200	27400	27300	2769.92	SAMPLE_05	ORF6
MN908947.3	27400	27600	27500	2692.33	SAMPLE_05	ORF7a
MN908947.3	27600	27800	27700	1067.52	SAMPLE_05	ORF7a
MN908947.3	27800	28000	27900	3380.39	SAMPLE_05	ORF8
MN908947.3	28000	28200	28100	3660.09	SAMPLE_05	ORF8
MN908947.3	28200	28400	28300	4376.36	SAMPLE_05	N
MN908947.3	28400	28600	28500	5900.54	SAMPLE_05	N
MN908947.3	28600	28800	28700	6260.05	SAMPLE_05	N
MN908947.3	28800	29000	28900	3861.45	SAMPLE_05	N
MN908947.3	29000	29200	29100	4861.23	SAMPLE_05	N
MN908947.3	29200	29400	29300	5582.51	SAMPLE_05	N
MN908947.3	29400	29600	29500	7054.04	SAMPLE_05	N
MN908947.3	29600	29800	29700	6973.34	SAMPLE_05	3'UTR
MN908947.3	29800	29903	29851	1064.63	SAMPLE_05	3'UTR
MN908947.3	0	200	100	1298.14	SAMPLE_02	5'UTR
MN908947.3	200	400	300	2983.77	SAMPLE_02	ORF1ab
MN908947.3	400	600	500	4855.75	SAMPLE_02	ORF1ab
MN908947.3	600	800	700	5926.7	SAMPLE_02	ORF1ab
MN908947.3	800	1000	900	3961.32	SAMPLE_02	ORF1ab
MN908947.3	1000	1200	1100	2935.03	SAMPLE_02	ORF1ab
MN908947.3	1200	1400	1300	2903.13	SAMPLE_02	ORF1ab
MN908947.3	1400	1600	1500	1794.42	SAMPLE_02	ORF1ab
MN908947.3	1600	1800	1700	2465.0	SAMPLE_02	ORF1ab
MN908947.3	1800	2000	1900	4184.94	SAMPLE_02	ORF1ab
MN908947.3	2000	2200	2100	4829.14	SAMPLE_02	ORF1ab
MN908947.3	2200	2400	2300	4537.63	SAMPLE_02	ORF1ab
MN908947.3	2400	2600	2500	6487.75	SAMPLE_02	ORF1ab
MN908947.3	2600	2800	2700	4775.35	SAMPLE_02	ORF1ab
MN908947.3	2800	3000	2900	8033.5	SAMPLE_02	ORF1ab
MN908947.3	3000	3200	3100	7029.25	SAMPLE_02	ORF1ab
MN908947.3	3200	3400	3300	3563.24	SAMPLE_02	ORF1ab
MN908947.3	3400	3600	3500	3827.93	SAMPLE_02	ORF1ab
MN908947.3	3600	3800	3700	2490.7	SAMPLE_02	ORF1ab
MN908947.3	3800	4000	3900	4430.08	SAMPLE_02	ORF1ab
MN908947.3	4000	4200	4100	8475.14	SAMPLE_02	ORF1ab
MN908947.3	4200	4400	4300	11533.32	SAMPLE_02	ORF1ab
MN908947.3	4400	4600	4500	8026.92	SAMPLE_02	ORF1ab
MN908947.3	4600	4800	4700	5836.73	SAMPLE_02	ORF1ab
MN908947.3	4800	5000	4900	4353.27	SAMPLE_02	ORF1ab
MN908947.3	5000	5200	5100	1701.18	SAMPLE_02	ORF1ab
MN908947.3	5200	5400	5300	6614.61	SAMPLE_02	ORF1ab
MN908947.3	5400	5600	5500	8691.26	SAMPLE_02	ORF1ab
MN908947.3	5600	5800	5700	7615.72	SAMPLE_02	ORF1ab
MN908947.3	5800	6000	5900	4719.02	SAMPLE_02	ORF1ab
MN908947.3	6000	6200	6100	3402.91	SAMPLE_02	ORF1ab
MN908947.3	6200	6400	6300	14458.57	SAMPLE_02	ORF1ab
MN908947.3	6400	6600	6500	9814.73	SAMPLE_02	ORF1ab
MN908947.3	6600	6800	6700	5358.17	SAMPLE_02	ORF1ab
MN908947.3	6800	7000	6900	2364.36	SAMPLE_02	ORF1ab
MN908947.3	7000	7200	7100	5235.42	SAMPLE_02	ORF1ab
MN908947.3	7200	7400	7300	6828.23	SAMPLE_02	ORF1ab
MN908947.3	7400	7600	7500	6796.26	SAMPLE_02	ORF1ab
MN908947.3	7600	7800	7700	6479.33	SAMPLE_02	ORF1ab
MN908947.3	7800	8000	7900	5843.44	SAMPLE_02	ORF1ab
MN908947.3	8000	8200	8100	6248.69	SAMPLE_02	ORF1ab
MN908947.3	8200	8400	8300	6818.02	SAMPLE_02	ORF1ab
MN908947.3	8400	8600	8500	4589.09	SAMPLE_02	ORF1ab
MN908947.3	8600	8800	8700	5105.56	SAMPLE_02	ORF1ab
MN908947.3	8800	9000	8900	6166.35	SAMPLE_02	ORF1ab
MN908947.3	9000	9200	9100	5345.74	SAMPLE_02	ORF1ab
MN908947.3	9200	9400	9300	8989.73	SAMPLE_02	ORF1ab
MN908947.3	9400	9600	9500	12558.05	SAMPLE_02	ORF1ab
MN908947.3	9600	9800	9700	7967.54	SAMPLE_02	ORF1ab
MN908947.3	9800	10000	9900	4494.05	SAMPLE_02	ORF1ab
MN908947.3	10000	10200	10100	5776.79	SAMPLE_02	ORF1ab
MN908947.3	10200	10400	10300	4511.2	SAMPLE_02	ORF1ab
MN908947.3	10400	10600	10500	5581.87	SAMPLE_02	ORF1ab
MN908947.3	10600	10800	10700	9140.9	SAMPLE_02	ORF1ab
MN908947.3	10800	11000	10900	7611.72	SAMPLE_02	ORF1ab
MN908947.3	11000	11200	11100	8045.78	SAMPLE_02	ORF1ab
MN908947.3	11200	11400	11300	13079.44	SAMPLE_02	ORF1ab
MN908947.3	11400	11600	11500	9045.48	SAMPLE_02	ORF1ab
MN908947.3	11600	11800	11700	8685.27	SAMPLE_02	ORF1ab
MN908947.3	11800	12000	11900	5394.91	SAMPLE_02	ORF1ab
MN908947.3	12000	12200	12100	5804.63	SAMPLE_02	ORF1ab
MN908947.3	12200	12400	12300	5940.97	SAMPLE_02	ORF1ab
MN908947.3	12400	12600	12500	8009.47	SAMPLE_02	ORF1ab
MN908947.3	12600	12800	12700	8717.69	SAMPLE_02	ORF1ab
MN908947.3	12800	13000	12900	4549.39	SAMPLE_02	ORF1ab
MN908947.3	13000	13200	13100	18196.84	SAMPLE_02	ORF1ab
MN908947.3	13200	13400	13300	17699.59	SAMPLE_02	ORF1ab
MN908947.3	13400	13600	13500	7184.77	SAMPLE_02	ORF1ab
MN908947.3	13600	13800	13700	6822.49	SAMPLE_02	ORF1ab
MN908947.3	13800	14000	13900	5731.07	SAMPLE_02	ORF1ab
MN908947.3	14000	14200	14100	4679.46	SAMPLE_02	ORF1ab
MN908947.3	14200	14400	14300	4543.71	SAMPLE_02	ORF1ab
MN908947.3	14400	14600	14500	4074.71	SAMPLE_02	ORF1ab
MN908947.3	14600	14800	14700	5609.62	SAMPLE_02	ORF1ab
MN908947.3	14800	15000	14900	5239.44	SAMPLE_02	ORF1ab
MN908947.3	15000	15200	15100	2604.45	SAMPLE_02	ORF1ab
MN908947.3	15200	15400	15300	5350.17	SAMPLE_02	ORF1ab
MN908947.3	15400	15600	15500	6066.65	SAMPLE_02	ORF1ab
MN908947.3	15600	15800	15700	4312.22	SAMPLE_02	ORF1ab
MN908947.3	15800	16000	15900	6773.47	SAMPLE_02	ORF1ab
MN908947.3	16000	16200	16100	8210.36	SAMPLE_02	ORF1ab
MN908947.3	16200	16400	16300	6421.03	SAMPLE_02	ORF1ab
MN908947.3	16400	16600	16500	5501.52	SAMPLE_02	ORF1ab
MN908947.3	16600	16800	16700	5374.52	SAMPLE_02	ORF1ab
MN908947.3	16800	17000	16900	8056.99	SAMPLE_02	ORF1ab
MN908947.3	17000	17200	17100	11933.13	SAMPLE_02	ORF1ab
MN908947.3	17200	17400	17300	8418.08	SAMPLE_02	ORF1ab
MN908947.3	17400	17600	17500	5684.73	SAMPLE_02	ORF1ab
MN908947.3	17600	17800	17700	5566.64	SAMPLE_02	ORF1ab
MN908947.3	17800	18000	17900	3801.94	SAMPLE_02	ORF1ab
MN908947.3	18000	18200	18100	6430.19	SAMPLE_02	ORF1ab
MN908947.3	18200	18400	18300	6033.64	SAMPLE_02	ORF1ab
MN908947.3	18400	18600	18500	5925.34	SAMPLE_02	ORF1ab
MN908947.3	18600	18800	18700	7687.62	SAMPLE_02	ORF1ab
MN908947.3	18800	19000	18900	7494.11	SAMPLE_02	ORF1ab
MN908947.3	19000	19200	19100	3487.87	SAMPLE_02	ORF1ab
MN908947.3	19200	19400	19300	1500.04	SAMPLE_02	ORF1ab
MN908947.3	19400	19600	19500	382.5	SAMPLE_02	ORF1ab
MN908947.3	19600	19800	19700	3635.37	SAMPLE_02	ORF1ab
MN908947.3	19800	20000	19900	3978.01	SAMPLE_02	ORF1ab
MN908947.3	20000	20200	20100	1508.14	SAMPLE_02	ORF1ab
MN908947.3	20200	20400	20300	776.9	SAMPLE_02	ORF1ab
MN908947.3	20400	20600	20500	3526.87	SAMPLE_02	ORF1ab
MN908947.3	20600	20800	20700	4927.74	SAMPLE_02	ORF1ab
MN908947.3	20800	21000	20900	6250.43	SAMPLE_02	ORF1ab
MN908947.3	21000	21200	21100	3371.79	SAMPLE_02	ORF1ab
MN908947.3	21200	21400	21300	927.19	SAMPLE_02	ORF1ab
MN908947.3	21400	21600	21500	2041.91	SAMPLE_02	ORF1ab
MN908947.3	21600	21800	21700	4041.28	SAMPLE_02	S
MN908947.3	21800	22000	21900	2982.35	SAMPLE_02	S
MN908947.3	22000	22200	22100	1941.04	SAMPLE_02	S
MN908947.3	22200	22400	22300	1547.22	SAMPLE_02	S
MN908947.3	22400	22600	22500	1159.82	SAMPLE_02	S
MN908947.3	22600	22800	22700	2457.47	SAMPLE_02	S
MN908947.3	22800	23000	22900	2733.8	SAMPLE_02	S
MN908947.3	23000	23200	23100	3963.86	SAMPLE_02	S
MN908947.3	23200	23400	23300	5015.28	SAMPLE_02	S
MN908947.3	23400	23600	23500	7174.13	SAMPLE_02	S
MN908947.3	23600	23800	23700	3540.42	SAMPLE_02	S
MN908947.3	23800	24000	23900	2143.88	SAMPLE_02	S
