sample	chrom	start	end	log2	baf	copy_number	segment	label
TUMOUR_A	chr2	46200000	46220000	-0.133	0.464	2	bin	
TUMOUR_A	chr2	46220000	46240000	-0.018	0.508	2	bin	
TUMOUR_A	chr2	46240000	46260000	0.031	0.493	2	bin	
TUMOUR_A	chr2	46260000	46280000	-0.096	0.406	2	bin	
TUMOUR_A	chr2	46280000	46300000	0.101	0.541	2	bin	
TUMOUR_A	chr2	46300000	46320000	-0.072	0.498	2	bin	
TUMOUR_A	chr2	46320000	46340000	0.012	0.543	2	bin	
TUMOUR_A	chr2	46340000	46360000	-0.005	0.529	2	bin	
TUMOUR_A	chr2	46360000	46380000	-0.082	0.51	2	bin	
TUMOUR_A	chr2	46380000	46400000	-0.036	0.621	2	bin	
TUMOUR_A	chr2	46400000	46420000	-0.119	0.508	2	bin	
TUMOUR_A	chr2	46420000	46440000	-0.064	0.548	2	bin	
TUMOUR_A	chr2	46440000	46460000	-0.002	0.511	2	bin	
TUMOUR_A	chr2	46460000	46480000	-0.079	0.548	2	bin	
TUMOUR_A	chr2	46480000	46500000	-0.146	0.446	2	bin	
TUMOUR_A	chr2	46500000	46520000	-0.177	0.51	2	bin	
TUMOUR_A	chr2	46520000	46540000	-0.041	0.526	2	bin	
TUMOUR_A	chr2	46540000	46560000	0.001	0.57	2	bin	
TUMOUR_A	chr2	46560000	46580000	-0.123	0.425	2	bin	
TUMOUR_A	chr2	46580000	46600000	0.119	0.523	2	bin	
TUMOUR_A	chr2	46600000	46620000	-0.205	0.473	2	bin	
TUMOUR_A	chr2	46620000	46640000	0.045	0.499	2	bin	
TUMOUR_A	chr2	46640000	46660000	0.041	0.539	2	bin	
TUMOUR_A	chr2	46660000	46680000	0.033	0.497	2	bin	
TUMOUR_A	chr2	46680000	46700000	0.068	0.517	2	bin	
TUMOUR_A	chr2	46700000	46720000	0.191	0.474	2	bin	
TUMOUR_A	chr2	46720000	46740000	-0.167	0.468	2	bin	
TUMOUR_A	chr2	46740000	46760000	-0.13	0.473	2	bin	
TUMOUR_A	chr2	46760000	46780000	0.037	0.516	2	bin	
TUMOUR_A	chr2	46780000	46800000	-0.117	0.478	2	bin	
TUMOUR_A	chr2	46800000	46820000	0.107	0.496	2	bin	
TUMOUR_A	chr2	46820000	46840000	-0.103	0.491	2	bin	
TUMOUR_A	chr2	46840000	46860000	-0.171	0.474	2	bin	
TUMOUR_A	chr2	46860000	46880000	0.052	0.492	2	bin	
TUMOUR_A	chr2	46880000	46900000	0.044	0.475	2	bin	
TUMOUR_A	chr2	46900000	46920000	0.066	0.54	2	bin	
TUMOUR_A	chr2	46920000	46940000	0.312	0.448	2	bin	
TUMOUR_A	chr2	46940000	46960000	-0.287	0.475	2	bin	
TUMOUR_A	chr2	46960000	46980000	0.16	0.5	2	bin	
TUMOUR_A	chr2	46980000	47000000	0.104	0.502	2	bin	
TUMOUR_A	chr2	47000000	47020000	0.009	0.54	2	bin	
TUMOUR_A	chr2	47020000	47040000	0.083	0.491	2	bin	
TUMOUR_A	chr2	47040000	47060000	0.028	0.542	2	bin	
TUMOUR_A	chr2	47060000	47080000	-0.01	0.556	2	bin	
TUMOUR_A	chr2	47080000	47100000	-0.034	0.458	2	bin	
TUMOUR_A	chr2	47100000	47120000	0.173	0.502	2	bin	
TUMOUR_A	chr2	47120000	47140000	-0.111	0.479	2	bin	
TUMOUR_A	chr2	47140000	47160000	-0.085	0.517	2	bin	
TUMOUR_A	chr2	47160000	47180000	0.053	0.504	2	bin	
TUMOUR_A	chr2	47180000	47200000	0.137	0.437	2	bin	
TUMOUR_A	chr2	47200000	47220000	-0.148	0.454	2	bin	
TUMOUR_A	chr2	47220000	47240000	0.018	0.524	2	bin	
TUMOUR_A	chr2	47240000	47260000	-0.231	0.473	2	bin	
TUMOUR_A	chr2	47260000	47280000	-0.112	0.56	2	bin	
TUMOUR_A	chr2	47280000	47300000	-0.034	0.52	2	bin	
TUMOUR_A	chr2	47300000	47320000	0.182	0.48	2	bin	
TUMOUR_A	chr2	47320000	47340000	0.025	0.466	2	bin	
TUMOUR_A	chr2	47340000	47360000	-0.041	0.514	2	bin	
TUMOUR_A	chr2	47360000	47380000	0.056	0.47	2	bin	
TUMOUR_A	chr2	47380000	47400000	-0.082	0.5	2	bin	
TUMOUR_A	chr2	47400000	47420000	0.056	0.551	2	bin	
TUMOUR_A	chr2	47420000	47440000	0.039	0.51	2	bin	
TUMOUR_A	chr2	47440000	47460000	-0.165	0.523	2	bin	
TUMOUR_A	chr2	47460000	47480000	-0.059	0.5	2	bin	
TUMOUR_A	chr2	47480000	47500000	0.104	0.471	2	bin	
TUMOUR_A	chr2	47500000	47520000	-0.159	0.522	2	bin	
TUMOUR_A	chr2	47520000	47540000	0.039	0.497	2	bin	
TUMOUR_A	chr2	47540000	47560000	0.152	0.429	2	bin	
TUMOUR_A	chr2	47560000	47580000	0.095	0.476	2	bin	
TUMOUR_A	chr2	47580000	47600000	0.204	0.412	2	bin	
TUMOUR_A	chr2	47600000	47620000	0.171	0.553	2	bin	
TUMOUR_A	chr2	47620000	47640000	-0.046	0.538	2	bin	
TUMOUR_A	chr2	47640000	47660000	-0.047	0.502	2	bin	
TUMOUR_A	chr2	47660000	47680000	-0.061	0.465	2	bin	
TUMOUR_A	chr2	47680000	47700000	-0.015	0.502	2	bin	
TUMOUR_A	chr2	47700000	47720000	-0.16	0.451	2	bin	
TUMOUR_A	chr2	47720000	47740000	0.227	0.512	2	bin	
TUMOUR_A	chr2	47740000	47760000	0.005	0.453	2	bin	
TUMOUR_A	chr2	47760000	47780000	-0.073	0.469	2	bin	
TUMOUR_A	chr2	47780000	47800000	-0.037	0.492	2	bin	
TUMOUR_A	chr2	47800000	47820000	0.037	0.496	2	bin	
TUMOUR_A	chr2	47820000	47840000	-0.127	0.508	2	bin	
TUMOUR_A	chr2	47840000	47860000	-0.098	0.485	2	bin	
TUMOUR_A	chr2	47860000	47880000	0.0	0.405	2	bin	
TUMOUR_A	chr2	47880000	47900000	-0.156	0.501	2	bin	
TUMOUR_A	chr2	47900000	47920000	0.373	0.468	2	bin	
TUMOUR_A	chr2	47920000	47940000	0.194	0.474	2	bin	
TUMOUR_A	chr2	47940000	47960000	0.028	0.513	2	bin	
TUMOUR_A	chr2	47960000	47980000	-0.103	0.496	2	bin	
TUMOUR_A	chr2	47980000	48000000	0.055	0.465	2	bin	
TUMOUR_A	chr2	48000000	48020000	0.118	0.48	2	bin	
TUMOUR_A	chr2	48020000	48040000	0.155	0.549	2	bin	
TUMOUR_A	chr2	48040000	48060000	0.088	0.535	2	bin	
TUMOUR_A	chr2	48060000	48080000	0.001	0.497	2	bin	
TUMOUR_A	chr2	48080000	48100000	-0.065	0.482	2	bin	
TUMOUR_A	chr2	48100000	48120000	-0.098	0.506	2	bin	
TUMOUR_A	chr2	48120000	48140000	-0.032	0.532	2	bin	
TUMOUR_A	chr2	48140000	48160000	0.13	0.471	2	bin	
TUMOUR_A	chr2	48160000	48180000	0.059	0.464	2	bin	
TUMOUR_A	chr2	48180000	48200000	-0.136	0.451	2	bin	
TUMOUR_A	chr2	48200000	48220000	0.184	0.479	2	bin	
TUMOUR_A	chr2	48220000	48240000	-0.108	0.46	2	bin	
TUMOUR_A	chr2	48240000	48260000	-0.042	0.48	2	bin	
TUMOUR_A	chr2	48260000	48280000	-0.025	0.483	2	bin	
TUMOUR_A	chr2	48280000	48300000	0.018	0.469	2	bin	
TUMOUR_A	chr2	48300000	48320000	-0.086	0.522	2	bin	
TUMOUR_A	chr2	48320000	48340000	0.013	0.46	2	bin	
TUMOUR_A	chr2	48340000	48360000	0.019	0.542	2	bin	
TUMOUR_A	chr2	48360000	48380000	-0.015	0.444	2	bin	
TUMOUR_A	chr2	48380000	48400000	0.004	0.519	2	bin	
TUMOUR_A	chr2	48400000	48420000	0.037	0.44	2	bin	
TUMOUR_A	chr2	48420000	48440000	-0.053	0.494	2	bin	
TUMOUR_A	chr2	48440000	48460000	0.079	0.556	2	bin	
TUMOUR_A	chr2	48460000	48480000	-0.041	0.511	2	bin	
TUMOUR_A	chr2	48480000	48500000	-0.115	0.5	2	bin	
TUMOUR_A	chr2	48500000	48520000	0.088	0.493	2	bin	
TUMOUR_A	chr2	48520000	48540000	-0.059	0.44	2	bin	
TUMOUR_A	chr2	48540000	48560000	0.15	0.561	2	bin	
TUMOUR_A	chr2	48560000	48580000	0.056	0.424	2	bin	
TUMOUR_A	chr2	48580000	48600000	-0.128	0.525	2	bin	
TUMOUR_A	chr2	48600000	48620000	0.117	0.459	2	bin	
TUMOUR_A	chr2	48620000	48640000	-0.119	0.453	2	bin	
TUMOUR_A	chr2	48640000	48660000	-0.138	0.486	2	bin	
TUMOUR_A	chr2	48660000	48680000	-0.292	0.495	2	bin	
TUMOUR_A	chr2	48680000	48700000	-0.048	0.511	2	bin	
TUMOUR_A	chr2	48700000	48720000	-0.077	0.453	2	bin	
TUMOUR_A	chr2	48720000	48740000	-0.081	0.496	2	bin	
TUMOUR_A	chr2	48740000	48760000	0.088	0.495	2	bin	
TUMOUR_A	chr2	48760000	48780000	0.0	0.492	2	bin	
TUMOUR_A	chr2	48780000	48800000	0.065	0.467	2	bin	
TUMOUR_A	chr2	48800000	48820000	0.059	0.509	2	bin	
TUMOUR_A	chr2	48820000	48840000	-0.285	0.506	2	bin	
TUMOUR_A	chr2	48840000	48860000	0.097	0.496	2	bin	
TUMOUR_A	chr2	48860000	48880000	0.312	0.56	2	bin	
TUMOUR_A	chr2	48880000	48900000	0.221	0.455	2	bin	
TUMOUR_A	chr2	48900000	48920000	-0.17	0.512	2	bin	
TUMOUR_A	chr2	48920000	48940000	0.026	0.514	2	bin	
TUMOUR_A	chr2	48940000	48960000	0.176	0.495	2	bin	
TUMOUR_A	chr2	48960000	48980000	0.067	0.476	2	bin	
TUMOUR_A	chr2	48980000	49000000	-0.006	0.484	2	bin	
TUMOUR_A	chr2	49000000	49020000	-0.144	0.441	2	bin	
TUMOUR_A	chr2	49020000	49040000	0.034	0.512	2	bin	
TUMOUR_A	chr2	49040000	49060000	-0.062	0.517	2	bin	
TUMOUR_A	chr2	49060000	49080000	0.19	0.477	2	bin	
TUMOUR_A	chr2	49080000	49100000	0.075	0.5	2	bin	
TUMOUR_A	chr2	49100000	49120000	-0.011	0.555	2	bin	
TUMOUR_A	chr2	49120000	49140000	0.047	0.487	2	bin	
TUMOUR_A	chr2	49140000	49160000	-0.007	0.496	2	bin	
TUMOUR_A	chr2	49160000	49180000	-0.088	0.507	2	bin	
TUMOUR_A	chr2	49180000	49200000	-0.354	0.51	2	bin	
TUMOUR_A	chr2	49200000	49220000	-0.105	0.476	2	bin	
TUMOUR_A	chr2	49220000	49240000	-0.014	0.492	2	bin	
TUMOUR_A	chr2	49240000	49260000	-0.035	0.541	2	bin	
TUMOUR_A	chr2	49260000	49280000	-0.106	0.526	2	bin	
TUMOUR_A	chr2	49280000	49300000	0.036	0.557	2	bin	
TUMOUR_A	chr2	49300000	49320000	0.022	0.536	2	bin	
TUMOUR_A	chr2	49320000	49340000	-0.097	0.526	2	bin	
TUMOUR_A	chr2	49340000	49360000	-0.099	0.453	2	bin	
TUMOUR_A	chr2	49360000	49380000	-0.069	0.61	2	bin	
TUMOUR_A	chr2	49380000	49400000	-0.052	0.476	2	bin	
TUMOUR_A	chr2	49400000	49420000	0.088	0.548	2	bin	
TUMOUR_A	chr2	49420000	49440000	0.228	0.496	2	bin	
TUMOUR_A	chr2	49440000	49460000	-0.03	0.556	2	bin	
TUMOUR_A	chr2	49460000	49480000	-0.036	0.544	2	bin	
TUMOUR_A	chr2	49480000	49500000	-0.018	0.548	2	bin	
TUMOUR_A	chr2	49500000	49520000	-0.199	0.484	2	bin	
TUMOUR_A	chr2	49520000	49540000	-0.035	0.527	2	bin	
TUMOUR_A	chr2	49540000	49560000	0.075	0.534	2	bin	
TUMOUR_A	chr2	49560000	49580000	0.109	0.49	2	bin	
TUMOUR_A	chr2	49580000	49600000	-0.036	0.521	2	bin	
TUMOUR_A	chr2	49600000	49620000	-0.111	0.438	2	bin	
TUMOUR_A	chr2	49620000	49640000	0.039	0.554	2	bin	
TUMOUR_A	chr2	49640000	49660000	-0.008	0.451	2	bin	
TUMOUR_A	chr2	49660000	49680000	-0.202	0.554	2	bin	
TUMOUR_A	chr2	49680000	49700000	0.135	0.501	2	bin	
TUMOUR_A	chr2	49700000	49720000	0.076	0.535	2	bin	
TUMOUR_A	chr2	49720000	49740000	-0.13	0.516	2	bin	
TUMOUR_A	chr2	49740000	49760000	-0.089	0.509	2	bin	
TUMOUR_A	chr2	49760000	49780000	-0.098	0.501	2	bin	
TUMOUR_A	chr2	49780000	49800000	-0.247	0.484	2	bin	
TUMOUR_A	chr2	49800000	49820000	0.12	0.483	2	bin	
TUMOUR_A	chr2	49820000	49840000	0.028	0.514	2	bin	
TUMOUR_A	chr2	49840000	49860000	-0.314	0.495	2	bin	
TUMOUR_A	chr2	49860000	49880000	0.078	0.512	2	bin	
TUMOUR_A	chr2	49880000	49900000	-0.045	0.516	2	bin	
TUMOUR_A	chr2	49900000	49920000	-0.09	0.531	2	bin	
TUMOUR_A	chr2	49920000	49940000	0.042	0.485	2	bin	
TUMOUR_A	chr2	49940000	49960000	0.024	0.475	2	bin	
TUMOUR_A	chr2	49960000	49980000	0.065	0.522	2	bin	
TUMOUR_A	chr2	49980000	50000000	0.058	0.502	2	bin	
TUMOUR_A	chr3	0	20000	0.006	0.514	2	bin	
TUMOUR_A	chr3	20000	40000	-0.259	0.519	2	bin	
TUMOUR_A	chr3	40000	60000	-0.109	0.434	2	bin	
TUMOUR_A	chr3	60000	80000	0.109	0.565	2	bin	
TUMOUR_A	chr3	80000	100000	-0.07	0.527	2	bin	
TUMOUR_A	chr3	100000	120000	-0.085	0.454	2	bin	
TUMOUR_A	chr3	120000	140000	0.093	0.565	2	bin	
TUMOUR_A	chr3	140000	160000	0.0	0.53	2	bin	
TUMOUR_A	chr3	160000	180000	0.094	0.48	2	bin	
TUMOUR_A	chr3	180000	200000	-0.019	0.481	2	bin	
TUMOUR_A	chr3	200000	220000	0.156	0.551	2	bin	
TUMOUR_A	chr3	220000	240000	0.097	0.538	2	bin	
TUMOUR_A	chr3	240000	260000	0.046	0.511	2	bin	
TUMOUR_A	chr3	260000	280000	0.105	0.526	2	bin	
TUMOUR_A	chr3	280000	300000	0.147	0.508	2	bin	
TUMOUR_A	chr3	300000	320000	-0.044	0.48	2	bin	
TUMOUR_A	chr3	320000	340000	0.283	0.518	2	bin	
TUMOUR_A	chr3	340000	360000	0.067	0.51	2	bin	
TUMOUR_A	chr3	360000	380000	0.026	0.463	2	bin	
TUMOUR_A	chr3	380000	400000	0.004	0.524	2	bin	
TUMOUR_A	chr3	400000	420000	-0.061	0.547	2	bin	
TUMOUR_A	chr3	420000	440000	-0.162	0.502	2	bin	
TUMOUR_A	chr3	440000	460000	-0.107	0.486	2	bin	
TUMOUR_A	chr3	460000	480000	0.115	0.522	2	bin	
TUMOUR_A	chr3	480000	500000	-0.039	0.502	2	bin	
TUMOUR_A	chr3	500000	520000	0.269	0.512	2	bin	
TUMOUR_A	chr3	520000	540000	-0.207	0.508	2	bin	
TUMOUR_A	chr3	540000	560000	-0.029	0.452	2	bin	
TUMOUR_A	chr3	560000	580000	0.128	0.477	2	bin	
TUMOUR_A	chr3	580000	600000	0.09	0.529	2	bin	
TUMOUR_A	chr3	600000	620000	-0.086	0.533	2	bin	
TUMOUR_A	chr3	620000	640000	0.03	0.517	2	bin	
TUMOUR_A	chr3	640000	660000	0.069	0.473	2	bin	
TUMOUR_A	chr3	660000	680000	0.005	0.592	2	bin	
TUMOUR_A	chr3	680000	700000	-0.003	0.523	2	bin	
TUMOUR_A	chr3	700000	720000	0.133	0.513	2	bin	
TUMOUR_A	chr3	720000	740000	-0.179	0.447	2	bin	
TUMOUR_A	chr3	740000	760000	0.05	0.576	2	bin	
TUMOUR_A	chr3	760000	780000	-0.043	0.536	2	bin	
TUMOUR_A	chr3	780000	800000	-0.299	0.505	2	bin	
TUMOUR_A	chr3	800000	820000	0.01	0.493	2	bin	
TUMOUR_A	chr3	820000	840000	-0.026	0.522	2	bin	
TUMOUR_A	chr3	840000	860000	-0.091	0.494	2	bin	
TUMOUR_A	chr3	860000	880000	0.032	0.511	2	bin	
TUMOUR_A	chr3	880000	900000	0.01	0.586	2	bin	
TUMOUR_A	chr3	900000	920000	0.05	0.491	2	bin	
TUMOUR_A	chr3	920000	940000	-0.091	0.601	2	bin	
TUMOUR_A	chr3	940000	960000	0.047	0.503	2	bin	
TUMOUR_A	chr3	960000	980000	-0.133	0.564	2	bin	
TUMOUR_A	chr3	980000	1000000	-0.162	0.509	2	bin	
TUMOUR_A	chr3	1000000	1020000	0.017	0.495	2	bin	
TUMOUR_A	chr3	1020000	1040000	-0.232	0.538	2	bin	
TUMOUR_A	chr3	1040000	1060000	0.117	0.514	2	bin	
TUMOUR_A	chr3	1060000	1080000	-0.076	0.465	2	bin	
TUMOUR_A	chr3	1080000	1100000	-0.14	0.502	2	bin	
TUMOUR_A	chr3	1100000	1120000	0.059	0.419	2	bin	
TUMOUR_A	chr3	1120000	1140000	0.091	0.46	2	bin	
TUMOUR_A	chr3	1140000	1160000	0.128	0.492	2	bin	
TUMOUR_A	chr3	1160000	1180000	-0.009	0.488	2	bin	
TUMOUR_A	chr3	1180000	1200000	0.076	0.499	2	bin	
TUMOUR_A	chr3	1200000	1220000	0.158	0.464	2	bin	
TUMOUR_A	chr3	1220000	1240000	0.061	0.506	2	bin	
TUMOUR_A	chr3	1240000	1260000	0.074	0.461	2	bin	
TUMOUR_A	chr3	1260000	1280000	0.094	0.523	2	bin	
TUMOUR_A	chr3	1280000	1300000	-0.035	0.524	2	bin	
TUMOUR_A	chr3	1300000	1320000	0.081	0.49	2	bin	
TUMOUR_A	chr3	1320000	1340000	0.025	0.505	2	bin	
TUMOUR_A	chr3	1340000	1360000	0.285	0.518	2	bin	
TUMOUR_A	chr3	1360000	1380000	0.18	0.503	2	bin	
TUMOUR_A	chr3	1380000	1400000	0.145	0.502	2	bin	
TUMOUR_A	chr3	1400000	1420000	-0.142	0.519	2	bin	
TUMOUR_A	chr3	1420000	1440000	-0.057	0.462	2	bin	
TUMOUR_A	chr3	1440000	1460000	0.107	0.504	2	bin	
TUMOUR_A	chr3	1460000	1480000	-0.082	0.503	2	bin	
TUMOUR_A	chr3	1480000	1500000	-0.127	0.538	2	bin	
TUMOUR_A	chr3	1500000	1520000	-0.093	0.556	2	bin	
TUMOUR_A	chr3	1520000	1540000	-0.156	0.509	2	bin	
TUMOUR_A	chr3	1540000	1560000	0.04	0.573	2	bin	
TUMOUR_A	chr3	1560000	1580000	-0.311	0.529	2	bin	
TUMOUR_A	chr3	1580000	1600000	0.04	0.512	2	bin	
TUMOUR_A	chr3	1600000	1620000	-0.021	0.529	2	bin	
TUMOUR_A	chr3	1620000	1640000	-0.098	0.559	2	bin	
TUMOUR_A	chr3	1640000	1660000	-0.013	0.52	2	bin	
TUMOUR_A	chr3	1660000	1680000	-0.101	0.501	2	bin	
TUMOUR_A	chr3	1680000	1700000	-0.027	0.465	2	bin	
TUMOUR_A	chr3	1700000	1720000	-0.034	0.511	2	bin	
TUMOUR_A	chr3	1720000	1740000	0.239	0.471	2	bin	
TUMOUR_A	chr3	1740000	1760000	-0.372	0.55	2	bin	
TUMOUR_A	chr3	1760000	1780000	0.101	0.554	2	bin	
TUMOUR_A	chr3	1780000	1800000	-0.135	0.461	2	bin	
TUMOUR_A	chr3	1800000	1820000	-0.142	0.445	2	bin	
TUMOUR_A	chr3	1820000	1840000	0.025	0.399	2	bin	
TUMOUR_A	chr3	1840000	1860000	-0.02	0.496	2	bin	
TUMOUR_A	chr3	1860000	1880000	0.059	0.532	2	bin	
TUMOUR_A	chr3	1880000	1900000	-0.145	0.538	2	bin	
TUMOUR_A	chr3	1900000	1920000	0.09	0.502	2	bin	
TUMOUR_A	chr3	1920000	1940000	0.121	0.457	2	bin	
TUMOUR_A	chr3	1940000	1960000	-0.005	0.505	2	bin	
TUMOUR_A	chr3	1960000	1980000	0.108	0.495	2	bin	
TUMOUR_A	chr3	1980000	2000000	0.023	0.509	2	bin	
TUMOUR_A	chr3	2000000	2020000	-0.004	0.47	2	bin	
TUMOUR_A	chr3	2020000	2040000	-0.095	0.523	2	bin	
TUMOUR_A	chr3	2040000	2060000	-0.381	0.479	2	bin	
TUMOUR_A	chr3	2060000	2080000	-0.171	0.514	2	bin	
TUMOUR_A	chr3	2080000	2100000	0.112	0.449	2	bin	
TUMOUR_A	chr3	2100000	2120000	-0.092	0.493	2	bin	
TUMOUR_A	chr3	2120000	2140000	0.047	0.426	2	bin	
TUMOUR_A	chr3	2140000	2160000	0.041	0.493	2	bin	
TUMOUR_A	chr3	2160000	2180000	0.166	0.511	2	bin	
TUMOUR_A	chr3	2180000	2200000	-0.099	0.464	2	bin	
TUMOUR_A	chr3	2200000	2220000	-0.185	0.467	2	bin	
TUMOUR_A	chr3	2220000	2240000	-0.017	0.53	2	bin	
TUMOUR_A	chr3	2240000	2260000	-0.242	0.477	2	bin	
TUMOUR_A	chr3	2260000	2280000	-0.005	0.443	2	bin	
TUMOUR_A	chr3	2280000	2300000	-0.018	0.506	2	bin	
TUMOUR_A	chr3	2300000	2320000	0.029	0.485	2	bin	
TUMOUR_A	chr3	2320000	2340000	0.173	0.499	2	bin	
TUMOUR_A	chr3	2340000	2360000	0.071	0.476	2	bin	
TUMOUR_A	chr3	2360000	2380000	-0.095	0.528	2	bin	
TUMOUR_A	chr3	2380000	2400000	-0.211	0.468	2	bin	
TUMOUR_A	chr3	2400000	2420000	-0.236	0.517	2	bin	
TUMOUR_A	chr3	2420000	2440000	0.061	0.47	2	bin	
TUMOUR_A	chr3	2440000	2460000	0.157	0.481	2	bin	
TUMOUR_A	chr3	2460000	2480000	-0.001	0.539	2	bin	
TUMOUR_A	chr3	2480000	2500000	-0.193	0.538	2	bin	
TUMOUR_A	chr3	2500000	2520000	0.179	0.525	2	bin	
TUMOUR_A	chr3	2520000	2540000	0.015	0.477	2	bin	
TUMOUR_A	chr3	2540000	2560000	-0.126	0.479	2	bin	
TUMOUR_A	chr3	2560000	2580000	-0.151	0.465	2	bin	
TUMOUR_A	chr3	2580000	2600000	0.167	0.549	2	bin	
TUMOUR_A	chr3	2600000	2620000	0.163	0.48	2	bin	
TUMOUR_A	chr3	2620000	2640000	-0.2	0.547	2	bin	
TUMOUR_A	chr3	2640000	2660000	0.125	0.508	2	bin	
TUMOUR_A	chr3	2660000	2680000	0.099	0.497	2	bin	
TUMOUR_A	chr3	2680000	2700000	0.025	0.498	2	bin	
TUMOUR_A	chr3	2700000	2720000	0.029	0.49	2	bin	
TUMOUR_A	chr3	2720000	2740000	0.121	0.52	2	bin	
TUMOUR_A	chr3	2740000	2760000	0.047	0.499	2	bin	
TUMOUR_A	chr3	2760000	2780000	-0.07	0.471	2	bin	
TUMOUR_A	chr3	2780000	2800000	0.268	0.562	2	bin	
TUMOUR_A	chr3	2800000	2820000	0.026	0.456	2	bin	
TUMOUR_A	chr3	2820000	2840000	-0.173	0.512	2	bin	
TUMOUR_A	chr3	2840000	2860000	-0.006	0.483	2	bin	
TUMOUR_A	chr3	2860000	2880000	0.017	0.505	2	bin	
TUMOUR_A	chr3	2880000	2900000	-0.069	0.469	2	bin	
TUMOUR_A	chr3	2900000	2920000	-0.07	0.447	2	bin	
TUMOUR_A	chr3	2920000	2940000	-0.066	0.497	2	bin	
TUMOUR_A	chr3	2940000	2960000	-0.019	0.527	2	bin	
TUMOUR_A	chr3	2960000	2980000	0.162	0.472	2	bin	
TUMOUR_A	chr3	2980000	3000000	0.286	0.501	2	bin	
TUMOUR_A	chr3	3000000	3020000	0.039	0.461	2	bin	
TUMOUR_A	chr3	3020000	3040000	0.04	0.531	2	bin	
TUMOUR_A	chr3	3040000	3060000	0.102	0.465	2	bin	
TUMOUR_A	chr3	3060000	3080000	-0.043	0.469	2	bin	
TUMOUR_A	chr3	3080000	3100000	-0.143	0.474	2	bin	
TUMOUR_A	chr3	3100000	3120000	0.03	0.502	2	bin	
TUMOUR_A	chr3	3120000	3140000	-0.142	0.472	2	bin	
TUMOUR_A	chr3	3140000	3160000	0.015	0.505	2	bin	
TUMOUR_A	chr3	3160000	3180000	0.121	0.539	2	bin	
TUMOUR_A	chr3	3180000	3200000	-0.101	0.531	2	bin	
TUMOUR_A	chr3	3200000	3220000	-0.064	0.497	2	bin	
TUMOUR_A	chr3	3220000	3240000	0.196	0.532	2	bin	
TUMOUR_A	chr3	3240000	3260000	-0.146	0.507	2	bin	
TUMOUR_A	chr3	3260000	3280000	0.117	0.531	2	bin	
TUMOUR_A	chr3	3280000	3300000	-0.097	0.505	2	bin	
TUMOUR_A	chr3	3300000	3320000	0.065	0.498	2	bin	
TUMOUR_A	chr3	3320000	3340000	0.204	0.522	2	bin	
TUMOUR_A	chr3	3340000	3360000	0.172	0.483	2	bin	
TUMOUR_A	chr3	3360000	3380000	0.052	0.512	2	bin	
TUMOUR_A	chr3	3380000	3400000	-0.054	0.511	2	bin	
TUMOUR_A	chr3	3400000	3420000	0.203	0.461	2	bin	
TUMOUR_A	chr3	3420000	3440000	-0.017	0.497	2	bin	
TUMOUR_A	chr3	3440000	3460000	0.164	0.559	2	bin	
TUMOUR_A	chr3	3460000	3480000	0.02	0.494	2	bin	
TUMOUR_A	chr3	3480000	3500000	-0.142	0.457	2	bin	
TUMOUR_A	chr3	3500000	3520000	0.036	0.464	2	bin	
TUMOUR_A	chr3	3520000	3540000	0.026	0.472	2	bin	
TUMOUR_A	chr3	3540000	3560000	0.058	0.464	2	bin	
TUMOUR_A	chr3	3560000	3580000	-0.33	0.499	2	bin	
TUMOUR_A	chr3	3580000	3600000	0.028	0.533	2	bin	
TUMOUR_A	chr3	3600000	3620000	-0.02	0.534	2	bin	
TUMOUR_A	chr3	3620000	3640000	0.049	0.463	2	bin	
TUMOUR_A	chr3	3640000	3660000	0.004	0.489	2	bin	
TUMOUR_A	chr3	3660000	3680000	0.031	0.521	2	bin	
TUMOUR_A	chr3	3680000	3700000	-0.014	0.512	2	bin	
TUMOUR_A	chr3	3700000	3720000	0.193	0.444	2	bin	
TUMOUR_A	chr3	3720000	3740000	-0.026	0.475	2	bin	
TUMOUR_A	chr3	3740000	3760000	0.023	0.569	2	bin	
TUMOUR_A	chr3	3760000	3780000	0.349	0.516	2	bin	
TUMOUR_A	chr3	3780000	3800000	-0.119	0.504	2	bin	
TUMOUR_A	chr3	3800000	3820000	-0.131	0.505	2	bin	
TUMOUR_A	chr3	3820000	3840000	0.124	0.453	2	bin	
TUMOUR_A	chr3	3840000	3860000	0.211	0.49	2	bin	
TUMOUR_A	chr3	3860000	3880000	0.054	0.568	2	bin	
TUMOUR_A	chr3	3880000	3900000	-0.179	0.527	2	bin	
TUMOUR_A	chr3	3900000	3920000	0.228	0.539	2	bin	
TUMOUR_A	chr3	3920000	3940000	0.238	0.498	2	bin	
TUMOUR_A	chr3	3940000	3960000	0.035	0.534	2	bin	
TUMOUR_A	chr3	3960000	3980000	0.117	0.513	2	bin	
TUMOUR_A	chr3	3980000	4000000	-0.059	0.51	2	bin	
TUMOUR_A	chr3	4000000	4020000	0.073	0.488	2	bin	
TUMOUR_A	chr3	4020000	4040000	-0.037	0.524	2	bin	
TUMOUR_A	chr3	4040000	4060000	-0.017	0.512	2	bin	
TUMOUR_A	chr3	4060000	4080000	0.212	0.544	2	bin	
TUMOUR_A	chr3	4080000	4100000	-0.032	0.518	2	bin	
TUMOUR_A	chr3	4100000	4120000	0.23	0.51	2	bin	
